"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"C1orf228",1.52857644901838e-109,-1.00843156835291,0.082,0.16,4.23629677080955e-105,"C1orf228","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD273-B7-DC-PD-L2",7.80646559020281e-107,-2.0985352950557,0.016,0.059,2.16348387366881e-102,"CD273-B7-DC-PD-L2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"mouseIgG2b-kappaisotypeCtrl",8.33439024473951e-107,-1.78039449129967,0.033,0.087,2.30979291242711e-102,"mouseIgG2b-kappaisotypeCtrl","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"WHAMM",5.72984224754738e-105,-1.02240058051142,0.094,0.173,1.58796848048528e-100,"WHAMM","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CDK13",1.44462456163838e-103,-1.02211209401021,0.1,0.18,4.00363251012461e-99,"CDK13","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ALYREF",1.08021808156349e-102,-1.04061809648707,0.066,0.136,2.99371639124506e-98,"ALYREF","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"INADL",1.68065428334388e-102,-1.25019314626504,0.06,0.127,4.65776528085924e-98,"INADL","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"mouseIgG2a-kappaisotypeCtrl",7.69474915980651e-102,-1.58265427110401,0.028,0.077,2.13252278214878e-97,"mouseIgG2a-kappaisotypeCtrl","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TRIM56",4.16956458202948e-101,-1.11894541532718,0.091,0.167,1.15555312826365e-96,"TRIM56","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TRIM33",6.94784550198357e-101,-1.03166243076544,0.093,0.17,1.92552590241973e-96,"TRIM33","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NDUFA7",1.5514067853003e-99,-1.2227914325263,0.046,0.106,4.29956876478126e-95,"NDUFA7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-138A9.1",6.8131360580302e-99,-1.25390793908616,0.062,0.127,1.88819252712249e-94,"RP11-138A9.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PAPD5",9.37177929042329e-99,-1.42535727420119,0.044,0.102,2.59729491254791e-94,"PAPD5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KMT2B",5.02136882232791e-97,-1.31657084828631,0.073,0.142,1.39162215541996e-92,"KMT2B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-3252C9.4",1.84309836645516e-96,-1.66929683620819,0.023,0.068,5.10796281279384e-92,"CTD-3252C9.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GATAD1",3.82737306821898e-96,-1.46216607730487,0.043,0.099,1.06071817212621e-91,"GATAD1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PPM1B",8.02923644711861e-95,-1.09117508824619,0.086,0.157,2.22522258895445e-90,"PPM1B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD304-Neuropilin-1",3.55282853117974e-94,-2.03222336087127,0.014,0.051,9.84630899131154e-90,"CD304-Neuropilin-1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CSGALNACT2",6.14827661549513e-94,-1.01038319244646,0.094,0.168,1.70393338121832e-89,"CSGALNACT2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"F8A1",3.76807087251068e-92,-1.36506779954055,0.034,0.085,1.04428316160761e-87,"F8A1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"XXbac-BPG299F13.17",3.91444941132119e-91,-1.10738791162302,0.071,0.137,1.08485050985355e-86,"XXbac-BPG299F13.17","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TCRValpha7.2",4.89020721476916e-91,-1.40074684982316,0.012,0.048,1.35527202750113e-86,"TCRValpha7.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GNAQ",3.28710247471437e-90,-1.0891389256949,0.087,0.157,9.10987579842342e-86,"GNAQ","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCDC64",6.4156708804658e-90,-1.18854007208141,0.048,0.106,1.77803902781229e-85,"CCDC64","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM21C",1.1685564802845e-89,-1.34746299488882,0.044,0.099,3.23853742946046e-85,"FAM21C","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GPR155",2.18312822099596e-89,-1.07499483522924,0.091,0.161,6.0503215516682e-85,"GPR155","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"UBE2Q1",2.38052742067171e-88,-1.13254744408689,0.064,0.126,6.59739369364957e-84,"UBE2Q1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MED13",5.68433124170452e-88,-1.03001223494054,0.087,0.156,1.57535556032599e-83,"MED13","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RQCD1",1.19839413254691e-87,-1.37319012399096,0.036,0.087,3.3212294989405e-83,"RQCD1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZCCHC6",7.38857879323395e-87,-1.10950946764747,0.076,0.141,2.04767072675686e-82,"ZCCHC6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM21A",1.90201560993444e-85,-1.35502380902148,0.041,0.093,5.2712460613723e-81,"FAM21A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA0922",2.2538810251895e-85,-1.15853127294512,0.06,0.12,6.24640587321017e-81,"KIAA0922","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM35A",2.93218197105674e-85,-1.28526095497018,0.045,0.098,8.12624911458665e-81,"FAM35A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD209-DC-SIGN",7.70909543456298e-85,-1.90651715717658,0.017,0.054,2.13649870873478e-80,"CD209-DC-SIGN","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC25A28",4.83729872006611e-84,-1.23904829563644,0.043,0.096,1.34060896727912e-79,"SLC25A28","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SGSM3",9.04397896285848e-84,-1.03323027068226,0.062,0.123,2.5064483297666e-79,"SGSM3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM134A",1.442565822163e-83,-1.04916471436633,0.057,0.116,3.99792691954253e-79,"FAM134A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MRE11A",3.26355703056252e-83,-1.29478413884603,0.047,0.1,9.04462195450097e-79,"MRE11A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ratIgG2b-kappaIsotypeCtrl",7.3804683279448e-83,-2.21100609826107,0.015,0.049,2.04542299240662e-78,"ratIgG2b-kappaIsotypeCtrl","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IGLC3",4.50837125789607e-82,-3.13311924340433,0.01,0.041,1.24945001041332e-77,"IGLC3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EPC2",7.37600995781668e-82,-1.14345838558764,0.087,0.154,2.04418739970932e-77,"EPC2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"STX2",1.28267316258528e-81,-1.0567568515348,0.072,0.134,3.55480040278884e-77,"STX2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"OTULIN",1.99949343264912e-81,-1.10306369355329,0.095,0.163,5.54139609924377e-77,"OTULIN","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TSIX",3.23766197258814e-81,-2.16676145263933,0.014,0.048,8.97285639083077e-77,"TSIX","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ratIgG2c-kappaIsotypeCtrl",5.72467984327082e-81,-1.96701919672584,0.014,0.048,1.58653777176407e-76,"ratIgG2c-kappaIsotypeCtrl","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM55B",1.81130858603425e-80,-1.16103064322262,0.046,0.099,5.01986061533531e-76,"TMEM55B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA1429",4.12743085682715e-80,-1.15218224544048,0.056,0.112,1.14387618766108e-75,"KIAA1429","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SUGP2",7.79412092538304e-80,-1.12767574737197,0.083,0.146,2.16006267326065e-75,"SUGP2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD172a-SIRPalpha",3.12156148098608e-79,-2.14809904942679,0.012,0.044,8.65109548840482e-75,"CD172a-SIRPalpha","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC093323.3",2.00375366597347e-78,-1.19622983150819,0.046,0.098,5.55320290987888e-74,"AC093323.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"THRA",6.64505922417158e-78,-1.10359623450509,0.061,0.118,1.84161171338691e-73,"THRA","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ACBD3",1.61400707130782e-77,-1.00862131066636,0.072,0.133,4.4730591974225e-73,"ACBD3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TNKS2",3.06889360739414e-77,-1.23036492541998,0.09,0.155,8.50513174353213e-73,"TNKS2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA0430",1.17940216951761e-76,-1.08573417039554,0.066,0.124,3.26859517260111e-72,"KIAA0430","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTB-31O20.2",1.50335000475596e-76,-1.27346105840201,0.032,0.076,4.16638420318067e-72,"CTB-31O20.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HIPK1-AS1",1.05560837684352e-75,-1.34482796625072,0.034,0.079,2.92551305558413e-71,"HIPK1-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM63B",2.32429139459968e-75,-1.40635251838363,0.04,0.087,6.44154117099355e-71,"FAM63B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"USF3",1.2137152883115e-74,-1.08159321743745,0.067,0.124,3.36369055002648e-70,"USF3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HNRNPU-AS1",1.36482189594934e-74,-1.49360127099314,0.037,0.082,3.78246740243399e-70,"HNRNPU-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EIF5AL1",1.42222649250372e-74,-1.30947171776616,0.006,0.031,3.94155850132481e-70,"EIF5AL1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LYZ",1.6657548448228e-74,-1.70436388374027,0.223,0.311,4.61647297694192e-70,"LYZ","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RNF169",3.00330481393447e-74,-1.13234350611161,0.071,0.13,8.323358961338e-70,"RNF169","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NBPF12",2.14444679560366e-73,-1.79136321482714,0.02,0.057,5.94311984933599e-69,"NBPF12","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SYNJ2BP",4.47191720179598e-73,-1.02037044010518,0.045,0.093,1.23934713330574e-68,"SYNJ2BP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IGHG3",2.95531141480222e-72,-4.60557494909708,0.001,0.018,8.19035005498288e-68,"IGHG3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AGFG1",9.61815508326266e-72,-1.01615368917749,0.078,0.137,2.66557549977541e-67,"AGFG1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ANKRD36",3.70717096634551e-71,-1.0085991853571,0.073,0.131,1.02740536161299e-66,"ANKRD36","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AGO2",1.34883035530862e-70,-1.16334420928147,0.097,0.16,3.73814844670232e-66,"AGO2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"POM121C",2.58295062129858e-70,-1.01086977277925,0.061,0.116,7.15838935186689e-66,"POM121C","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PAPD4",3.30772817869e-70,-1.06062273456119,0.064,0.118,9.16703787442148e-66,"PAPD4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ERV3-1",4.93654381995875e-70,-1.12961748384702,0.039,0.085,1.36811375426337e-65,"ERV3-1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RNF115",1.7206980491555e-68,-1.2900923162349,0.108,0.173,4.76874257342956e-64,"RNF115","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RYK",2.04123704240715e-68,-1.12266679096014,0.05,0.099,5.65708433932719e-64,"RYK","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GTF2IRD2",3.3977853274152e-68,-1.69638484213624,0.021,0.056,9.41662225639848e-64,"GTF2IRD2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ARID2",8.78572690294075e-67,-1.01056761789421,0.082,0.141,2.434876353881e-62,"ARID2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GABPB2",1.21540174821539e-66,-1.15167611439531,0.054,0.104,3.36836440500414e-62,"GABPB2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CSNK1E",6.21593199529268e-66,-1.03518923133747,0.052,0.102,1.72268339317541e-61,"CSNK1E","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-284N8.3",8.01516961674849e-66,-1.14371615714953,0.048,0.095,2.22132410758568e-61,"RP11-284N8.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-83A24.2",2.04844540921316e-65,-1.10734272831562,0.06,0.111,5.67706160709334e-61,"RP11-83A24.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ANKRD28",2.61173316291843e-65,-1.13598717712756,0.054,0.103,7.23815728771213e-61,"ANKRD28","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CHD7",5.69959843402298e-65,-1.08876441592488,0.055,0.104,1.57958671000513e-60,"CHD7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM159A",6.08385517711038e-65,-1.16250418679648,0.045,0.091,1.68607962378437e-60,"FAM159A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SRGAP2C",1.00531505936182e-64,-1.46650590681757,0.032,0.072,2.78613015551535e-60,"SRGAP2C","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SAR1A",5.01390880779199e-64,-1.24815478144899,0.121,0.188,1.38955468699147e-59,"SAR1A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GARP-LRRC32",5.55432879399087e-63,-2.31620603389114,0.007,0.031,1.53932668196663e-58,"GARP-LRRC32","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM231D",1.89861105982733e-62,-2.20280875180533,0.007,0.03,5.26181069120546e-58,"FAM231D","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZZZ3",2.1012266105441e-62,-1.13159534862801,0.06,0.11,5.82333942846192e-58,"ZZZ3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATP9B",2.37736665939086e-62,-1.00022249996007,0.068,0.119,6.58863395983582e-58,"ATP9B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NPIPB5",3.9806634553878e-62,-1.25798224406816,0.044,0.088,1.10320107002618e-57,"NPIPB5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"USP25",3.30467212703599e-61,-1.03074297006354,0.059,0.107,9.15856833286754e-57,"USP25","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA1033",3.42921480045139e-61,-1.03582280735731,0.056,0.104,9.50372589797098e-57,"KIAA1033","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LRRC58",7.88946088685844e-61,-1.00073195961498,0.067,0.118,2.18648519018395e-56,"LRRC58","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PCNXL2",8.34430240259858e-61,-1.17567351004608,0.038,0.079,2.31253996785617e-56,"PCNXL2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KCNQ1OT1",1.15711357245477e-60,-1.55127677196684,0.064,0.113,3.20682455470114e-56,"KCNQ1OT1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP1-34B20.21",3.98135945279911e-60,-1.58761586256023,0.02,0.052,1.10339395874875e-55,"RP1-34B20.21","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"BRE",7.403647199331e-59,-1.07892403249742,0.042,0.084,2.05184678482259e-54,"BRE","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA0907",4.60820486027789e-58,-1.29484944051957,0.035,0.074,1.27711789497741e-53,"KIAA0907","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SOS2",9.1095060294828e-58,-1.04477551231612,0.059,0.107,2.52460850101086e-53,"SOS2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-161M6.2",1.57628820854779e-57,-1.46645014352359,0.017,0.047,4.36852514116935e-53,"RP11-161M6.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD20",6.99445287564012e-57,-2.26334740543453,0.009,0.032,1.9384426699549e-52,"CD20","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"POM121",1.16885165787217e-56,-1.14461494797111,0.06,0.108,3.23935548462693e-52,"POM121","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TRIM52",1.84499882864333e-56,-1.0491232527834,0.098,0.154,5.11322975370213e-52,"TRIM52","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"REXO1",2.11622924544328e-56,-1.07741795272475,0.045,0.087,5.86491773082149e-52,"REXO1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD1c",2.66279152859032e-56,-1.85535954054765,0.016,0.043,7.37966044233521e-52,"CD1c","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PSME4",3.40422521206341e-56,-1.05528535708486,0.059,0.106,9.43446975271254e-52,"PSME4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PURB",3.59203510382106e-56,-1.01399214003398,0.059,0.105,9.95496608672968e-52,"PURB","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IgD",3.62091769728131e-56,-1.52334514684206,0.017,0.046,1.00350113062454e-51,"IgD","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ARL17A",3.86683404360148e-56,-1.39185593423407,0.031,0.067,1.07165438684371e-51,"ARL17A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD86.1",1.80081084719268e-55,-1.99174188554271,0.011,0.036,4.99076718190981e-51,"CD86.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"STRN3",2.06070481536108e-55,-1.02317601736102,0.038,0.077,5.7110373252917e-51,"STRN3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF407",5.00407067302188e-55,-1.0967070510774,0.045,0.087,1.38682814632128e-50,"ZNF407","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-334C17.5",4.71383225607423e-54,-1.52260069479335,0.018,0.047,1.30639147144841e-49,"RP11-334C17.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PCNXL4",5.06778454870672e-54,-1.21957183478155,0.044,0.084,1.40448580982858e-49,"PCNXL4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"XRRA1",5.34338096692173e-54,-1.2080979489284,0.063,0.109,1.48086460117269e-49,"XRRA1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ERC1",6.30493640388895e-54,-1.10371723906685,0.042,0.082,1.74735007497378e-49,"ERC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-285F7.2",9.74773578991977e-54,-1.50503186591907,0.023,0.054,2.70148749681837e-49,"RP11-285F7.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"WASH1",1.44755903577672e-53,-1.27423405417745,0.025,0.058,4.01176511175159e-49,"WASH1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ARHGAP26",3.88689081081021e-53,-1.09762134482167,0.045,0.085,1.07721291930794e-48,"ARHGAP26","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TRGC1",9.66858791871822e-53,-1.57834498901182,0.02,0.049,2.67955245579357e-48,"TRGC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PPBP",1.13680827691729e-52,-3.3544611502105,0.003,0.018,3.15055045864857e-48,"PPBP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CASD1",1.60451926127397e-52,-1.00728722346167,0.045,0.085,4.44676468069469e-48,"CASD1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP5-821D11.7",1.66160947843932e-52,-1.21111041417406,0.03,0.064,4.60498450854674e-48,"RP5-821D11.7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-658F2.8",4.24686246673627e-52,-1.71718023774619,0.016,0.042,1.17697546403129e-47,"RP11-658F2.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-488L18.10",5.85065599987554e-52,-1.50900269019894,0.019,0.047,1.62145080380551e-47,"RP11-488L18.10","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KMT5A",6.55385486327441e-52,-1.04211450059826,0.047,0.087,1.81633533680787e-47,"KMT5A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SHPRH",7.51338245696037e-52,-1.0279718181833,0.108,0.163,2.082258814122e-47,"SHPRH","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"BTBD7",8.92165813994657e-52,-1.12277944618728,0.051,0.092,2.47254833690479e-47,"BTBD7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"WRNIP1",1.73111979510949e-51,-1.10452310230323,0.03,0.065,4.79762540016644e-47,"WRNIP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SETD5",2.5439714231019e-51,-1.26231091851331,0.092,0.145,7.05036240198462e-47,"SETD5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C3orf17",3.82552009070826e-51,-1.03104642262113,0.046,0.087,1.06020463793889e-46,"C3orf17","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DZIP3",3.76635658566891e-50,-1.0094779951387,0.05,0.091,1.04380806415228e-45,"DZIP3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM67",7.1937139037352e-50,-1.55826282015662,0.014,0.04,1.99366587128117e-45,"TMEM67","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CHKB",1.4020214511241e-49,-1.03797797998954,0.03,0.064,3.88556224964532e-45,"CHKB","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CASP2",1.66866043329894e-49,-1.44899541104084,0.054,0.095,4.62452552484467e-45,"CASP2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM120B",1.96533857583047e-49,-1.06960953838776,0.087,0.137,5.44673932905658e-45,"TMEM120B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MESDC1",2.99244763690018e-49,-1.05190231957592,0.034,0.069,8.29326938090516e-45,"MESDC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZMYM4",9.97780974099727e-49,-1.01734208667366,0.049,0.089,2.76525019161998e-44,"ZMYM4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RREB1",1.20120238866517e-48,-1.02222182631867,0.042,0.079,3.32901229994665e-44,"RREB1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DGKH",1.6563172989689e-48,-1.44207393619794,0.039,0.075,4.5903177623624e-44,"DGKH","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"STK39",2.18266999160562e-48,-1.25458181510886,0.04,0.077,6.04905161473583e-44,"STK39","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTAGE5",5.76777807767931e-48,-1.23320948889171,0.027,0.059,1.59848201644804e-43,"CTAGE5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NRIP1",1.1460899209224e-47,-1.10081020663092,0.042,0.079,3.17627360684433e-43,"NRIP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLFN13",5.81154470063247e-47,-1.77089659681873,0.026,0.056,1.61061149833328e-42,"SLFN13","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"WDR60",1.90836099328833e-46,-1.09518772828045,0.048,0.086,5.28883165679928e-42,"WDR60","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TCEB3",3.03147338327237e-46,-1.10986726725756,0.039,0.074,8.40142533440104e-42,"TCEB3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM181",3.11007829171396e-46,-1.24968446355057,0.06,0.101,8.61927097765607e-42,"TMEM181","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PLEKHM2",3.74152276296352e-46,-1.03536465658414,0.038,0.073,1.03692561852771e-41,"PLEKHM2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"UBN2",5.87429725508966e-46,-1.18343658303428,0.033,0.066,1.62800274127555e-41,"UBN2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM41B",9.7457109297902e-46,-1.20417277599106,0.071,0.116,2.70092632708205e-41,"TMEM41B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTC-444N24.11",1.22483991158686e-44,-1.1557581774913,0.036,0.069,3.39452133097183e-40,"CTC-444N24.11","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CAPRIN2",1.79585411384104e-44,-1.1656925525965,0.034,0.066,4.97703009109905e-40,"CAPRIN2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PDZD8",4.75609785641001e-44,-1.0309778934345,0.037,0.071,1.31810495992547e-39,"PDZD8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MTMR9",2.68407889415214e-43,-1.09423040003734,0.04,0.074,7.43865624725325e-39,"MTMR9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TOR1AIP2",2.74975244386362e-43,-1.04725846556983,0.083,0.13,7.62066392292364e-39,"TOR1AIP2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-819C21.1",1.59679899618036e-42,-1.76857508390528,0.012,0.033,4.42536873801425e-38,"RP11-819C21.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC01116",4.55170043140775e-42,-1.88950902768146,0.009,0.028,1.26145825756034e-37,"LINC01116","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA0368",9.33185095447825e-42,-1.15114318722301,0.03,0.06,2.5862291735241e-37,"KIAA0368","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C1orf27",2.23419580420284e-41,-1.20363326300905,0.028,0.057,6.19185025176775e-37,"C1orf27","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
