"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"CH507-9B2.5",1.53600729218406e-39,-1.76178243018383,0.006,0.013,4.25689060955891e-35,"CH507-9B2.5","AS_Group_vs_Healthy","downregulated in diseased group"
"KIAA1919",2.6413838625985e-39,-1.06520428406605,0.021,0.033,7.32033123680548e-35,"KIAA1919","AS_Group_vs_Healthy","downregulated in diseased group"
"TRGV5",2.68166370596596e-39,-1.10143005556584,0.02,0.032,7.43196279471406e-35,"TRGV5","AS_Group_vs_Healthy","downregulated in diseased group"
"PALLD",4.87882849650954e-39,-1.04479385386203,0.017,0.027,1.35211852952265e-34,"PALLD","AS_Group_vs_Healthy","downregulated in diseased group"
"CCDC171",5.80891371801075e-39,-1.26107538011478,0.01,0.019,1.6098823478095e-34,"CCDC171","AS_Group_vs_Healthy","downregulated in diseased group"
"NBPF10",7.3525211086483e-39,-1.10448246109483,0.012,0.022,2.03767770005079e-34,"NBPF10","AS_Group_vs_Healthy","downregulated in diseased group"
"EBLN2",2.07552458316298e-38,-1.18979307500404,0.013,0.023,5.75210882977788e-34,"EBLN2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-50I19.2",2.38696425740337e-38,-1.10661429326019,0.014,0.024,6.6152327429677e-34,"RP11-50I19.2","AS_Group_vs_Healthy","downregulated in diseased group"
"PLXDC1",2.50442942599899e-38,-1.03608011754353,0.013,0.023,6.94077571121361e-34,"PLXDC1","AS_Group_vs_Healthy","downregulated in diseased group"
"BNC2",2.61489870893631e-38,-1.52490571446707,0.005,0.012,7.24693028194608e-34,"BNC2","AS_Group_vs_Healthy","downregulated in diseased group"
"MAP3K7CL",5.73340105785181e-38,-1.17956229815758,0.016,0.026,1.58895476917305e-33,"MAP3K7CL","AS_Group_vs_Healthy","downregulated in diseased group"
"RPH3A",2.31012750645437e-37,-1.15578769363417,0.009,0.017,6.40228737138765e-33,"RPH3A","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-67L2.2",2.7710550584051e-37,-1.18368560878508,0.013,0.022,7.67970198886388e-33,"RP11-67L2.2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-770J1.5",6.18378307646479e-37,-1.44981988321523,0.005,0.012,1.71377364181145e-32,"RP11-770J1.5","AS_Group_vs_Healthy","downregulated in diseased group"
"TENM1",8.66625331147658e-37,-1.05732254493231,0.024,0.036,2.40176544274262e-32,"TENM1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-277P12.20",1.04068065728674e-36,-1.23718113601389,0.009,0.017,2.88414237360446e-32,"RP11-277P12.20","AS_Group_vs_Healthy","downregulated in diseased group"
"EPB41L3",2.11223223268633e-36,-1.00377626393998,0.018,0.029,5.8538404096669e-32,"EPB41L3","AS_Group_vs_Healthy","downregulated in diseased group"
"LINC00342",2.40710378115363e-36,-1.03434503556244,0.02,0.031,6.67104741908918e-32,"LINC00342","AS_Group_vs_Healthy","downregulated in diseased group"
"KIR2DL1",2.50541929129986e-36,-1.03525276119044,0.01,0.019,6.94351902390842e-32,"KIR2DL1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-7F17.8",2.81441020087157e-36,-1.05706812435881,0.012,0.021,7.79985643069546e-32,"RP11-7F17.8","AS_Group_vs_Healthy","downregulated in diseased group"
"HCAR3",3.0692107260884e-36,-1.14849809552523,0.008,0.016,8.50601060628138e-32,"HCAR3","AS_Group_vs_Healthy","downregulated in diseased group"
"ZBTB20-AS2",8.29534888153709e-36,-1.22077971762463,0.011,0.019,2.29897298902919e-31,"ZBTB20-AS2","AS_Group_vs_Healthy","downregulated in diseased group"
"INPP5A",1.12830649259741e-35,-1.02335939378039,0.013,0.023,3.12698861358446e-31,"INPP5A","AS_Group_vs_Healthy","downregulated in diseased group"
"CTD-2587M2.1",2.33437665684879e-35,-1.21733768429516,0.013,0.022,6.46949146679074e-31,"CTD-2587M2.1","AS_Group_vs_Healthy","downregulated in diseased group"
"SLCO4C1",2.36583357119967e-35,-1.0483459061049,0.016,0.026,6.55667115922277e-31,"SLCO4C1","AS_Group_vs_Healthy","downregulated in diseased group"
"AGAP1",2.84737663190282e-35,-1.12343796045823,0.013,0.023,7.89121959765548e-31,"AGAP1","AS_Group_vs_Healthy","downregulated in diseased group"
"UAP1L1",5.58202398042609e-35,-1.08397960749302,0.011,0.02,1.54700212593529e-30,"UAP1L1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-379K17.12",5.95137107315489e-35,-1.47748332624414,0.006,0.013,1.64936297921415e-30,"RP11-379K17.12","AS_Group_vs_Healthy","downregulated in diseased group"
"RNF165",1.61613527427823e-34,-1.22144614265523,0.009,0.017,4.47895729913468e-30,"RNF165","AS_Group_vs_Healthy","downregulated in diseased group"
"ratIgG2b-kappaIsotypeCtrl",1.72056560089141e-34,-1.07666503970286,0.022,0.033,4.76837550631046e-30,"ratIgG2b-kappaIsotypeCtrl","AS_Group_vs_Healthy","downregulated in diseased group"
"FLVCR1",3.73713383298148e-34,-1.02082905975049,0.018,0.028,1.03570927047249e-29,"FLVCR1","AS_Group_vs_Healthy","downregulated in diseased group"
"FGD6",6.03518707449063e-34,-1.08000137212386,0.014,0.023,1.67259174582433e-29,"FGD6","AS_Group_vs_Healthy","downregulated in diseased group"
"PRKAR2B",1.46394286004228e-33,-1.56817695260352,0.005,0.011,4.05717124232118e-29,"PRKAR2B","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-499P20.2",4.07029587297451e-33,-1.54006901907142,0.004,0.01,1.12804179823616e-28,"RP11-499P20.2","AS_Group_vs_Healthy","downregulated in diseased group"
"CFAP44",5.24815059685212e-33,-1.22935031232583,0.011,0.02,1.4544724564116e-28,"CFAP44","AS_Group_vs_Healthy","downregulated in diseased group"
"TCF4",9.35844725282544e-33,-1.04519242272899,0.014,0.023,2.59360007164804e-28,"TCF4","AS_Group_vs_Healthy","downregulated in diseased group"
"ACO1",1.07812072722599e-32,-1.05956715088843,0.027,0.039,2.98790378343412e-28,"ACO1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-215P8.3",6.12953926823437e-32,-1.5185644387959,0.006,0.012,1.69874051279847e-27,"RP11-215P8.3","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-166O4.6",1.5834307622857e-31,-1.37796887680092,0.006,0.013,4.3883200145986e-27,"RP11-166O4.6","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-707M3.3",1.93480005603459e-31,-1.43063681849772,0.007,0.013,5.36210487529427e-27,"RP11-707M3.3","AS_Group_vs_Healthy","downregulated in diseased group"
"PLXNA3",2.57351214797164e-31,-1.02918202293917,0.021,0.031,7.1322315668886e-27,"PLXNA3","AS_Group_vs_Healthy","downregulated in diseased group"
"AK1",2.70634169291315e-31,-1.02187714843133,0.01,0.018,7.50035536773951e-27,"AK1","AS_Group_vs_Healthy","downregulated in diseased group"
"LINC01410",5.32112977605193e-31,-1.07133818873012,0.012,0.02,1.47469790613503e-26,"LINC01410","AS_Group_vs_Healthy","downregulated in diseased group"
"RP5-1074L1.4",6.07277025741948e-31,-1.4117669922213,0.006,0.012,1.68300754914123e-26,"RP5-1074L1.4","AS_Group_vs_Healthy","downregulated in diseased group"
"CD20",9.32463450254293e-31,-1.1782882003672,0.013,0.021,2.58422920603475e-26,"CD20","AS_Group_vs_Healthy","downregulated in diseased group"
"NPIPB15",1.74428824142349e-30,-1.22517650302554,0.009,0.016,4.83412043228107e-26,"NPIPB15","AS_Group_vs_Healthy","downregulated in diseased group"
"PTX3",6.63875721107742e-30,-1.40284876203165,0.005,0.011,1.839865173478e-25,"PTX3","AS_Group_vs_Healthy","downregulated in diseased group"
"PAQR3",8.05658275193084e-30,-1.10630554022392,0.019,0.029,2.23280134387011e-25,"PAQR3","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-415F23.2",1.67563790630573e-29,-1.13265098291618,0.01,0.018,4.64386289353569e-25,"RP11-415F23.2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-345J4.5",1.68770687717111e-29,-1.13800151483907,0.009,0.016,4.67731083939201e-25,"RP11-345J4.5","AS_Group_vs_Healthy","downregulated in diseased group"
"MBNL1-AS1",1.8618275809758e-29,-1.01334196768975,0.02,0.029,5.15986895791632e-25,"MBNL1-AS1","AS_Group_vs_Healthy","downregulated in diseased group"
"PLA2G7",3.08251147103688e-29,-1.0837430375201,0.012,0.02,8.54287229083161e-25,"PLA2G7","AS_Group_vs_Healthy","downregulated in diseased group"
"ZSCAN30",3.12671163344162e-29,-1.01569802187404,0.02,0.03,8.6653686209201e-25,"ZSCAN30","AS_Group_vs_Healthy","downregulated in diseased group"
"CTD-2547G23.4",4.134868151454e-29,-1.08318893227874,0.015,0.024,1.14593735949396e-24,"CTD-2547G23.4","AS_Group_vs_Healthy","downregulated in diseased group"
"AGAP9",7.7687092454137e-29,-1.26097202661346,0.007,0.013,2.15302008027395e-24,"AGAP9","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-192H23.4",1.10776516154962e-28,-1.18221316168989,0.01,0.017,3.0700603687186e-24,"RP11-192H23.4","AS_Group_vs_Healthy","downregulated in diseased group"
"GS1-124K5.11",1.86645692645767e-28,-1.02518575301854,0.013,0.021,5.17269872598479e-24,"GS1-124K5.11","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-2B6.2",3.88870306968381e-28,-1.14803190664396,0.009,0.016,1.07771516873217e-23,"RP11-2B6.2","AS_Group_vs_Healthy","downregulated in diseased group"
"KIAA1107",6.03253997591095e-28,-1.31607280416954,0.007,0.013,1.67185812892396e-23,"KIAA1107","AS_Group_vs_Healthy","downregulated in diseased group"
"SEMA3C",4.37441672693325e-27,-1.19399674131887,0.008,0.015,1.21232585170228e-22,"SEMA3C","AS_Group_vs_Healthy","downregulated in diseased group"
"TP73-AS1",4.73438785351053e-27,-1.02498007342157,0.01,0.017,1.31208824972191e-22,"TP73-AS1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-802E16.3",5.44700987946598e-27,-1.03513567891789,0.011,0.019,1.5095843179952e-22,"RP11-802E16.3","AS_Group_vs_Healthy","downregulated in diseased group"
"LINC00264",6.06827662883836e-27,-1.05931587082887,0.011,0.019,1.68176218491626e-22,"LINC00264","AS_Group_vs_Healthy","downregulated in diseased group"
"CFH",6.42328054714057e-27,-1.00764504909367,0.019,0.029,1.78014797083454e-22,"CFH","AS_Group_vs_Healthy","downregulated in diseased group"
"GPM6B",6.85874421331238e-27,-1.15590219461879,0.016,0.024,1.90083237127739e-22,"GPM6B","AS_Group_vs_Healthy","downregulated in diseased group"
"CBFA2T3",8.96481819168032e-27,-1.04706931351124,0.013,0.02,2.48450971364228e-22,"CBFA2T3","AS_Group_vs_Healthy","downregulated in diseased group"
"IgD",9.24627778570637e-27,-1.05966804702939,0.027,0.038,2.56251342553066e-22,"IgD","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-890B15.3",9.71671209943908e-27,-1.32109033182471,0.008,0.014,2.69288959123855e-22,"RP11-890B15.3","AS_Group_vs_Healthy","downregulated in diseased group"
"ARPIN",1.10109537283929e-26,-1.0076300102723,0.012,0.02,3.05157571628682e-22,"ARPIN","AS_Group_vs_Healthy","downregulated in diseased group"
"LINC01473",1.1666355337182e-26,-1.34135784331691,0.005,0.011,3.23321371814663e-22,"LINC01473","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-481J2.4",1.17407976415211e-26,-1.34525544625379,0.006,0.011,3.25384465837115e-22,"RP11-481J2.4","AS_Group_vs_Healthy","downregulated in diseased group"
"TPPP3",1.54792934480375e-26,-1.09413007994039,0.009,0.015,4.28993138618911e-22,"TPPP3","AS_Group_vs_Healthy","downregulated in diseased group"
"CCDC170",2.51696014594057e-26,-1.2945914628567,0.006,0.012,6.9755033484597e-22,"CCDC170","AS_Group_vs_Healthy","downregulated in diseased group"
"CTC-444N24.8",6.36378630877245e-26,-1.06554233325847,0.009,0.016,1.7636597376132e-21,"CTC-444N24.8","AS_Group_vs_Healthy","downregulated in diseased group"
"CCDC144A",7.84368293082306e-26,-1.0128860835219,0.016,0.025,2.1737982874483e-21,"CCDC144A","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-147L13.14",8.41371038038185e-26,-1.39293112187062,0.005,0.01,2.33177569481903e-21,"RP11-147L13.14","AS_Group_vs_Healthy","downregulated in diseased group"
"AC007038.7",1.38102766521481e-25,-1.57354784724934,0.005,0.01,3.82738007137631e-21,"AC007038.7","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-798G7.8",2.48742485767662e-25,-1.48899338229785,0.006,0.012,6.893649250565e-21,"RP11-798G7.8","AS_Group_vs_Healthy","downregulated in diseased group"
"SULT1A3",4.16838956727198e-25,-1.08549151582867,0.01,0.017,1.15522748467376e-20,"SULT1A3","AS_Group_vs_Healthy","downregulated in diseased group"
"TET1",6.43244479212728e-25,-1.00470466003808,0.012,0.019,1.78268774969015e-20,"TET1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-434H6.7",7.71696998713896e-25,-1.04494713233222,0.008,0.014,2.13868106223569e-20,"RP11-434H6.7","AS_Group_vs_Healthy","downregulated in diseased group"
"AC093609.1",8.85595314093967e-25,-1.23168721037215,0.005,0.011,2.45433885348002e-20,"AC093609.1","AS_Group_vs_Healthy","downregulated in diseased group"
"ACVR1C",2.51037006000456e-24,-1.06578498327749,0.011,0.017,6.95723958429665e-20,"ACVR1C","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-337C18.8",2.71393690320792e-24,-1.02255439824885,0.013,0.021,7.52140473355042e-20,"RP11-337C18.8","AS_Group_vs_Healthy","downregulated in diseased group"
"ANKRD50",2.79717454881059e-24,-1.15781503378938,0.01,0.017,7.75208954457368e-20,"ANKRD50","AS_Group_vs_Healthy","downregulated in diseased group"
"AMT",6.18763152222282e-24,-1.1133245765447,0.007,0.013,1.71484020006883e-19,"AMT","AS_Group_vs_Healthy","downregulated in diseased group"
"IGF2BP2",7.89889865348309e-24,-1.16988707638155,0.008,0.014,2.1891007728263e-19,"IGF2BP2","AS_Group_vs_Healthy","downregulated in diseased group"
"TNNT1",8.94791455368092e-24,-1.0636475736854,0.007,0.012,2.47982503940713e-19,"TNNT1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-1114A5.4",4.05460649832308e-23,-1.41540671073701,0.005,0.01,1.12369364494526e-18,"RP11-1114A5.4","AS_Group_vs_Healthy","downregulated in diseased group"
"BAIAP2-AS1",6.35834327429283e-23,-1.05125252310245,0.011,0.018,1.76215125503751e-18,"BAIAP2-AS1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-260M2.1",6.66908047785707e-23,-1.24509212906872,0.008,0.014,1.84826896363331e-18,"RP11-260M2.1","AS_Group_vs_Healthy","downregulated in diseased group"
"FAM153A",7.66889509635819e-23,-1.02873341512729,0.01,0.017,2.12535758700471e-18,"FAM153A","AS_Group_vs_Healthy","downregulated in diseased group"
"LINC01503",9.40085293660659e-23,-1.01473731347642,0.007,0.012,2.60535238285115e-18,"LINC01503","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-572O17.1",2.04798721922707e-22,-1.04335981229864,0.008,0.014,5.6757917793659e-18,"RP11-572O17.1","AS_Group_vs_Healthy","downregulated in diseased group"
"MZB1",3.75012411798039e-22,-1.53579365857981,0.006,0.011,1.03930939805709e-17,"MZB1","AS_Group_vs_Healthy","downregulated in diseased group"
"FCGR1B",3.9411198544972e-22,-1.05566840653283,0.009,0.015,1.09224195647535e-17,"FCGR1B","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-372K14.2",4.18026836535149e-22,-1.10278407859237,0.007,0.012,1.15851957477351e-17,"RP11-372K14.2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-69E11.4",4.94682896405127e-22,-1.34850643518794,0.005,0.01,1.37096417909717e-17,"RP11-69E11.4","AS_Group_vs_Healthy","downregulated in diseased group"
"CTC-428H11.2",5.9973657355513e-22,-1.32411949330077,0.005,0.01,1.66210993995069e-17,"CTC-428H11.2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP13-516M14.1",7.34098706967716e-22,-1.05124594364275,0.009,0.014,2.03448115649033e-17,"RP13-516M14.1","AS_Group_vs_Healthy","downregulated in diseased group"
"USP49",9.35477812394272e-22,-1.2051639114214,0.009,0.015,2.59258320926948e-17,"USP49","AS_Group_vs_Healthy","downregulated in diseased group"
"DOK6",1.46635000895472e-21,-1.14998405608374,0.012,0.019,4.06384241481712e-17,"DOK6","AS_Group_vs_Healthy","downregulated in diseased group"
"HCG27",1.90038024670181e-21,-1.24291305593189,0.006,0.011,5.2667138157094e-17,"HCG27","AS_Group_vs_Healthy","downregulated in diseased group"
"PDGFRB",2.54624745813651e-21,-1.21587298093134,0.005,0.01,7.05667020547953e-17,"PDGFRB","AS_Group_vs_Healthy","downregulated in diseased group"
"TAS2R30",4.17313660808538e-21,-1.28160315706005,0.006,0.01,1.15654307956478e-16,"TAS2R30","AS_Group_vs_Healthy","downregulated in diseased group"
"C11orf65",7.220371233996e-21,-1.30882076070262,0.006,0.011,2.00105368378965e-16,"C11orf65","AS_Group_vs_Healthy","downregulated in diseased group"
"NREP",1.30233119209589e-20,-1.08346949099089,0.01,0.016,3.60928066577456e-16,"NREP","AS_Group_vs_Healthy","downregulated in diseased group"
"IGIP",2.33776323788935e-20,-1.08959860287308,0.011,0.017,6.47887703748655e-16,"IGIP","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-517P14.2",3.27509004226416e-20,-1.07669165615182,0.007,0.012,9.07658454313089e-16,"RP11-517P14.2","AS_Group_vs_Healthy","downregulated in diseased group"
"AGAP5",3.62635504326152e-20,-1.22400789936907,0.005,0.01,1.0050080366895e-15,"AGAP5","AS_Group_vs_Healthy","downregulated in diseased group"
"CATSPER2",9.13923929989145e-20,-1.03571245378253,0.01,0.016,2.53284877957192e-15,"CATSPER2","AS_Group_vs_Healthy","downregulated in diseased group"
"ST14",1.85347334306026e-19,-1.10301932025957,0.007,0.013,5.13671602295721e-15,"ST14","AS_Group_vs_Healthy","downregulated in diseased group"
"CCDC136",1.88129623233653e-19,-1.05966437399206,0.009,0.014,5.21382437829745e-15,"CCDC136","AS_Group_vs_Healthy","downregulated in diseased group"
"ZGLP1",1.96378375361838e-19,-1.01335523692415,0.006,0.011,5.44243029477798e-15,"ZGLP1","AS_Group_vs_Healthy","downregulated in diseased group"
"MYCBP2-AS1",3.03400757375383e-19,-1.37498410666347,0.007,0.011,8.40844858990137e-15,"MYCBP2-AS1","AS_Group_vs_Healthy","downregulated in diseased group"
"ZNF320",3.27655077528029e-19,-1.08356854987473,0.009,0.015,9.08063281861179e-15,"ZNF320","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-356N1.2",4.03699445238573e-19,-1.02870474294196,0.007,0.012,1.11881264253418e-14,"RP11-356N1.2","AS_Group_vs_Healthy","downregulated in diseased group"
"CMTM2",5.54186581504243e-19,-1.03016592777215,0.006,0.01,1.53587269198086e-14,"CMTM2","AS_Group_vs_Healthy","downregulated in diseased group"
"TSHZ3",1.51403614560044e-18,-1.01215530395589,0.011,0.017,4.19599977391706e-14,"TSHZ3","AS_Group_vs_Healthy","downregulated in diseased group"
"AL354822.1",1.69463227015903e-18,-1.22361998620489,0.005,0.01,4.69650387351873e-14,"AL354822.1","AS_Group_vs_Healthy","downregulated in diseased group"
"CABP4",1.99796360843702e-18,-1.13306864002167,0.006,0.011,5.53715634442237e-14,"CABP4","AS_Group_vs_Healthy","downregulated in diseased group"
"CYP3A5",2.86560882963601e-18,-1.02303845525817,0.01,0.015,7.94174831045324e-14,"CYP3A5","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-362F19.1",3.90586352505464e-18,-1.21003378731666,0.007,0.012,1.08247101733364e-13,"RP11-362F19.1","AS_Group_vs_Healthy","downregulated in diseased group"
"ANKDD1A",4.07275724156416e-18,-1.00827996835498,0.01,0.016,1.12872394192709e-13,"ANKDD1A","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-119B16.2",7.06517793466674e-18,-1.0333980458387,0.006,0.011,1.95804341281354e-13,"RP11-119B16.2","AS_Group_vs_Healthy","downregulated in diseased group"
"ELOVL6",9.71994876305806e-18,-1.02519662040106,0.012,0.017,2.69378660019391e-13,"ELOVL6","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-354P11.3",2.77691175321309e-17,-1.07384029804686,0.01,0.015,7.69593323285477e-13,"RP11-354P11.3","AS_Group_vs_Healthy","downregulated in diseased group"
"RP5-1112D6.8",3.76923144163099e-17,-1.26350702264711,0.006,0.01,1.04460480173361e-12,"RP5-1112D6.8","AS_Group_vs_Healthy","downregulated in diseased group"
"SERPINE2",6.36954705652547e-17,-1.22080874039019,0.006,0.011,1.76525627124547e-12,"SERPINE2","AS_Group_vs_Healthy","downregulated in diseased group"
"GOLGA8R",1.24832718290806e-16,-1.1835578595911,0.006,0.01,3.45961395471141e-12,"GOLGA8R","AS_Group_vs_Healthy","downregulated in diseased group"
"AC240274.1",1.4193364424668e-16,-1.14590692047577,0.006,0.01,3.93354901665249e-12,"AC240274.1","AS_Group_vs_Healthy","downregulated in diseased group"
"ACRC",1.93871516715245e-16,-1.02928206754196,0.01,0.016,5.3729552142463e-12,"ACRC","AS_Group_vs_Healthy","downregulated in diseased group"
"ZBED3",3.20001074033813e-16,-1.01655955031307,0.008,0.012,8.8685097657731e-12,"ZBED3","AS_Group_vs_Healthy","downregulated in diseased group"
"CAMSAP2",6.51875146195048e-16,-1.00200914136791,0.008,0.013,1.80660678016496e-11,"CAMSAP2","AS_Group_vs_Healthy","downregulated in diseased group"
"CPED1",2.03002179231086e-15,-1.19388138000929,0.006,0.01,5.62600239521032e-11,"CPED1","AS_Group_vs_Healthy","downregulated in diseased group"
"SRC",1.23529571604644e-14,-1.04008989232081,0.006,0.01,3.42349854745111e-10,"SRC","AS_Group_vs_Healthy","downregulated in diseased group"
"RP4-798A10.2",3.24823155273587e-14,-1.00253624014532,0.011,0.016,9.00214892525219e-10,"RP4-798A10.2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-488C13.5",7.18446336287604e-14,-1.0040217993791,0.006,0.01,1.99110217638746e-09,"RP11-488C13.5","AS_Group_vs_Healthy","downregulated in diseased group"
"HGF",9.95219066628408e-14,-1.01434643205052,0.009,0.014,2.75815012125397e-09,"HGF","AS_Group_vs_Healthy","downregulated in diseased group"
"LINC00926",1.81402766488035e-13,-1.11082381015074,0.009,0.013,5.0273962704494e-09,"LINC00926","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-5C23.1",3.15876103026184e-13,-1.03503823792,0.008,0.012,8.75419031926765e-09,"RP11-5C23.1","AS_Group_vs_Healthy","downregulated in diseased group"
"TLR7",5.05028557186329e-13,-1.18108351169561,0.008,0.012,1.39963614338619e-08,"TLR7","AS_Group_vs_Healthy","downregulated in diseased group"
"SLITRK4",1.92104971445937e-12,-1.10225574844659,0.006,0.01,5.3239971786527e-08,"SLITRK4","AS_Group_vs_Healthy","downregulated in diseased group"
"TBC1D12",3.89699645150907e-12,-1.00171178310223,0.006,0.01,1.08001359657122e-07,"TBC1D12","AS_Group_vs_Healthy","downregulated in diseased group"
"NEK5",5.40527114302687e-12,-1.04062279591815,0.006,0.01,1.49801684457847e-07,"NEK5","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-456D7.1",3.18017545116599e-10,-1.00698710051668,0.007,0.01,8.81353824536142e-06,"RP11-456D7.1","AS_Group_vs_Healthy","downregulated in diseased group"
"CRIM1",8.97591926818132e-10,-1.00381371104904,0.011,0.015,2.48758626598377e-05,"CRIM1","AS_Group_vs_Healthy","downregulated in diseased group"
"TNFRSF13C",0.00013064812190473,-1.16935604627431,0.011,0.014,1,"TNFRSF13C","AS_Group_vs_Healthy","downregulated in diseased group"
