"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"RP11-242D8.1",8.93670084186767e-22,-1.36390639708068,0.018,0.035,2.4767172713152e-17,"RP11-242D8.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ADNP2",9.3363140590503e-22,-1.27436908964379,0.029,0.05,2.5874660783252e-17,"ADNP2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-468E2.4",1.0255991958263e-21,-1.59789877448283,0.009,0.023,2.842345611313e-17,"RP11-468E2.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"APPL2",1.06682662799075e-21,-1.07811007624755,0.037,0.06,2.95660331681357e-17,"APPL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MEX3C",1.20493289893993e-21,-1.00206539943845,0.043,0.067,3.33935103612212e-17,"MEX3C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GPR82",1.33676868258344e-21,-1.28491930122933,0.026,0.046,3.70472072691173e-17,"GPR82","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CEP126",1.45221704514357e-21,-1.56146262496195,0.014,0.03,4.02467431891089e-17,"CEP126","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RBM41",1.49685344540183e-21,-1.12661914234191,0.043,0.067,4.14837963858664e-17,"RBM41","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TP53INP1",1.73452358655232e-21,-1.13655229258368,0.033,0.055,4.80705866777111e-17,"TP53INP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SPPL3",1.76289258132409e-21,-1.01625318343218,0.042,0.066,4.88568049988159e-17,"SPPL3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ABL2",2.490275893732e-21,-1.17841863033811,0.026,0.045,6.90155061188887e-17,"ABL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NBPF20",2.65961602467508e-21,-1.78075969839526,0.009,0.023,7.37085985078453e-17,"NBPF20","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP1-34B20.21",2.72143881607423e-21,-1.59072688415733,0.015,0.031,7.54219553486813e-17,"RP1-34B20.21","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CRK",2.73714561034637e-21,-1.12226556711885,0.034,0.056,7.58572534451394e-17,"CRK","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC25A42",3.76781185292209e-21,-1.09793733964278,0.036,0.058,1.04421137691883e-16,"SLC25A42","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CCDC171",3.88390889767125e-21,-1.67984107897239,0.01,0.024,1.07638651190061e-16,"CCDC171","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZMYM1",4.33293914289346e-21,-1.11808695033188,0.036,0.058,1.20083075406149e-16,"ZMYM1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPFIA1",5.62209828848431e-21,-1.02435133371927,0.04,0.063,1.55810831967054e-16,"PPFIA1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RNU12",5.8514441593047e-21,-1.09073694351691,0.025,0.045,1.6216692343097e-16,"RNU12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPP1R12B",6.04653294903623e-21,-1.19123360895298,0.022,0.04,1.6757361414959e-16,"PPP1R12B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PCSK5",8.30133309863207e-21,-1.01693211462522,0.043,0.066,2.30063145495489e-16,"PCSK5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-821D11.7",9.05980601283354e-21,-1.03104590285742,0.033,0.054,2.51083463839669e-16,"RP5-821D11.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C5orf42",9.58656024740972e-21,-1.2299916756708,0.02,0.038,2.65681930696713e-16,"C5orf42","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-1068E13.7",1.02446900296529e-20,-1.26078240316105,0.022,0.04,2.839213394818e-16,"RP5-1068E13.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-2587M2.1",1.08750343084514e-20,-1.60499469629365,0.013,0.028,3.01390700824422e-16,"CTD-2587M2.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARL17B",1.09586647158231e-20,-1.53760347272499,0.01,0.024,3.03708433934321e-16,"ARL17B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-258C19.7",1.25769850502873e-20,-1.63929711412941,0.01,0.023,3.48558563683663e-16,"RP11-258C19.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-215P8.3",1.28139536150674e-20,-1.96923020764019,0.005,0.016,3.55125910487978e-16,"RP11-215P8.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"VPRBP",1.54123765753147e-20,-1.25233488295781,0.028,0.047,4.27138604408272e-16,"VPRBP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FKTN",1.90947715398976e-20,-1.48958418558047,0.018,0.034,5.29192498456722e-16,"FKTN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RNF103",4.03596006100948e-20,-1.21420184582177,0.023,0.041,1.11852597130817e-15,"RNF103","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZFYVE16",4.23426665929785e-20,-1.05244999502644,0.042,0.065,1.17348466195781e-15,"ZFYVE16","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TTC21B",4.76960082284434e-20,-1.01733243315487,0.046,0.069,1.32184717204308e-15,"TTC21B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"STK39",4.80594976463219e-20,-1.21611174663817,0.029,0.048,1.33192091777017e-15,"STK39","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF827",6.04441122603395e-20,-1.30394088938229,0.02,0.037,1.67514812718305e-15,"ZNF827","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MMS22L",8.71855667157517e-20,-1.15832744208303,0.026,0.044,2.41626079596034e-15,"MMS22L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TTF2",9.26784498782638e-20,-1.04818995449649,0.04,0.062,2.5684905599262e-15,"TTF2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ENGASE",9.33379705455631e-20,-1.06825122872168,0.024,0.042,2.58676851569973e-15,"ENGASE","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-488L18.8",9.70765802241888e-20,-1.91862594999173,0.006,0.017,2.69038034433317e-15,"RP11-488L18.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PAPD7",9.87834302924139e-20,-1.13002935514211,0.029,0.048,2.73768398712396e-15,"PAPD7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"QSER1",1.04915465200409e-19,-1.26788380102907,0.022,0.04,2.90762720256412e-15,"QSER1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AP006621.5",1.10853630118665e-19,-1.18563535090075,0.017,0.033,3.07219750510868e-15,"AP006621.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC11A2",1.14050473806713e-19,-1.10196814487924,0.028,0.047,3.16079483107925e-15,"SLC11A2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-159D12.2",1.20377940701108e-19,-1.58530312919292,0.009,0.022,3.3361542485905e-15,"RP11-159D12.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-499P20.2",1.45399062732968e-19,-2.14332608709552,0.004,0.013,4.02958962458146e-15,"RP11-499P20.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C10orf12",1.62339135458267e-19,-1.37031277195445,0.013,0.027,4.49906680009041e-15,"C10orf12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-108M9.4",1.82172733758601e-19,-1.43366928706128,0.019,0.036,5.04873514338588e-15,"RP11-108M9.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HIST1H2BG",1.84079140150514e-19,-1.69000375255218,0.01,0.023,5.10156929013134e-15,"HIST1H2BG","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-631N16.2",1.89952748417286e-19,-1.46740524967824,0.011,0.025,5.26435046963667e-15,"RP11-631N16.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"WHSC1",1.97682757337365e-19,-1.26227622091271,0.019,0.036,5.47857993684773e-15,"WHSC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00342",2.12187750372101e-19,-1.22033277493721,0.022,0.039,5.88057131381242e-15,"LINC00342","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-849H4.2",2.27578416376638e-19,-1.26894726693848,0.018,0.034,6.30710823146214e-15,"RP11-849H4.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-326I11.3",3.14230413625904e-19,-1.02922309592579,0.032,0.053,8.70858168322831e-15,"RP11-326I11.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-467L13.7",3.20505394232608e-19,-1.29954138994416,0.017,0.032,8.88248649576249e-15,"RP11-467L13.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-415F23.2",3.20894222776286e-19,-1.30149853037389,0.018,0.034,8.89326249002199e-15,"RP11-415F23.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KMT5A",4.35216431048454e-19,-1.08862601254953,0.033,0.053,1.20615881700769e-14,"KMT5A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC104820.2",4.38333816424473e-19,-1.0785600466287,0.028,0.046,1.21479833883878e-14,"AC104820.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HIST1H4J",4.57164024817698e-19,-1.98065867016018,0.005,0.016,1.26698437837977e-14,"HIST1H4J","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CFAP44",5.50121371404771e-19,-1.53974656265967,0.014,0.029,1.52460636871118e-14,"CFAP44","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CNOT6",5.78500297254106e-19,-1.1016784864653,0.037,0.057,1.60325572381003e-14,"CNOT6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC01588",6.57440449075074e-19,-1.18256056370017,0.025,0.043,1.82203046056666e-14,"LINC01588","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FARP1",9.2095900242825e-19,-1.78201616700581,0.01,0.023,2.55234577932965e-14,"FARP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"STX6",9.59536583519589e-19,-1.1318114744686,0.031,0.05,2.65925968756619e-14,"STX6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-890B15.3",1.27790284532338e-18,-1.99821735980956,0.007,0.018,3.54157994552923e-14,"RP11-890B15.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"WRNIP1",1.3378247006442e-18,-1.09675010861269,0.029,0.048,3.70764737536533e-14,"WRNIP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FER",1.35748657759149e-18,-1.30006847697902,0.02,0.036,3.76213830113706e-14,"FER","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-2260A17.1",1.39519821666838e-18,-2.17300720306275,0.006,0.016,3.86665233767475e-14,"CTD-2260A17.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NPHP3",1.98329779585805e-18,-1.03382228938167,0.034,0.054,5.49651151144099e-14,"NPHP3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SEC31B",2.78064053050782e-18,-1.224081323219,0.021,0.037,7.70626716624937e-14,"SEC31B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ATP11C",3.14956985184868e-18,-1.02061580312167,0.033,0.053,8.72871788741344e-14,"ATP11C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SARNP",3.31062258956074e-18,-1.19864684523111,0.027,0.045,9.17505944470862e-14,"SARNP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C2orf88",4.52885177852702e-18,-2.68677765674325,0.003,0.012,1.25512598190098e-13,"C2orf88","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-707M3.3",5.76669404740619e-18,-1.72526919513175,0.01,0.022,1.59818158829815e-13,"RP11-707M3.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-379K17.12",6.33760617650418e-18,-1.84258961981946,0.008,0.019,1.75640417575637e-13,"RP11-379K17.12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZUFSP",8.27280599966755e-18,-1.30801883272472,0.015,0.029,2.29272545474786e-13,"ZUFSP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CAPN10",1.09565195332648e-17,-1.09804765959617,0.024,0.041,3.036489823449e-13,"CAPN10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA0368",1.23272835344268e-17,-1.14547889484149,0.022,0.039,3.41638335873105e-13,"KIAA0368","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TPM2",1.43570467726489e-17,-1.4196583054195,0.014,0.027,3.97891194257191e-13,"TPM2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ADCK3",1.46921964140936e-17,-1.11761143391786,0.025,0.043,4.07179531420191e-13,"ADCK3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-191L17.1",1.92752970086938e-17,-1.09661974382195,0.023,0.039,5.3419558129894e-13,"RP11-191L17.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-505O3.3",1.93179197542394e-17,-1.4437950283697,0.008,0.019,5.3537682806899e-13,"CTC-505O3.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GTF2H2C",2.32247328316111e-17,-1.08729181807341,0.027,0.045,6.43650245695269e-13,"GTF2H2C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-2544N14.3",2.62871361188271e-17,-1.51859676313928,0.016,0.031,7.28521690397175e-13,"CTD-2544N14.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-332H14.2",2.70825485752216e-17,-1.07183269793252,0.024,0.041,7.50565751213691e-13,"RP11-332H14.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MYH11",2.7270622219964e-17,-1.34225506765128,0.021,0.037,7.55778024204083e-13,"MYH11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM73B",3.07389437647608e-17,-1.31961371070361,0.012,0.026,8.51899087496582e-13,"FAM73B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GABBR1",3.15922944711665e-17,-1.00348276407889,0.033,0.052,8.75548848973907e-13,"GABBR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EPT1",3.56702214421321e-17,-1.13200496728977,0.022,0.038,9.8856451704725e-13,"EPT1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NPIPB15",3.68074866176384e-17,-1.82550216333183,0.005,0.014,1.02008268412123e-12,"NPIPB15","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CCBL2",4.47698156383806e-17,-1.1296975241401,0.035,0.054,1.24075067060208e-12,"CCBL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-2547G23.4",5.25513799949032e-17,-1.54542390569752,0.012,0.024,1.45640894517875e-12,"CTD-2547G23.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-1143G9.5",5.47203373675043e-17,-2.10965585614442,0.006,0.015,1.51651942980301e-12,"RP11-1143G9.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-1085F17.3",5.96477130283337e-17,-1.59136328837099,0.009,0.02,1.65307671886724e-12,"RP5-1085F17.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-706O15.1",5.96848834614624e-17,-1.23170202465714,0.016,0.03,1.65410686025097e-12,"RP11-706O15.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HCG27",6.25131290255625e-17,-1.82143852629368,0.006,0.017,1.73248885781444e-12,"HCG27","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AGAP9",6.36711944804469e-17,-1.81144715623139,0.005,0.014,1.7645834838311e-12,"AGAP9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-147L13.11",1.02901413540713e-16,-1.27725427509029,0.013,0.025,2.85180977486732e-12,"RP11-147L13.11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CCDC144A",1.30991061808179e-16,-1.34798735831226,0.014,0.027,3.63028628695187e-12,"CCDC144A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ST6GALNAC2",1.38126559119538e-16,-1.56614250391273,0.015,0.029,3.82803945943889e-12,"ST6GALNAC2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FLVCR1",1.66295704283151e-16,-1.49063345129953,0.012,0.025,4.60871914850324e-12,"FLVCR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TRAF3IP1",1.84332982180106e-16,-1.2199185375653,0.024,0.04,5.10860426813945e-12,"TRAF3IP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PDDC1",1.98247598172231e-16,-1.22663226702328,0.02,0.035,5.4942339357452e-12,"PDDC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EIF4G3",2.13519438485035e-16,-1.01101535089968,0.031,0.048,5.91747771817427e-12,"EIF4G3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLHL5",2.19629628733322e-16,-1.02544888765423,0.032,0.05,6.08681553071528e-12,"KLHL5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DDX51",2.20955121663617e-16,-1.03614821110015,0.028,0.045,6.12355024178549e-12,"DDX51","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C4orf32",2.38617250318691e-16,-1.24626869432506,0.023,0.039,6.6130384753322e-12,"C4orf32","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TRIM66",2.44596286415414e-16,-1.10770263009185,0.016,0.029,6.7787414817168e-12,"TRIM66","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PLXDC1",2.62425875685524e-16,-1.03712058163645,0.021,0.037,7.2728707187486e-12,"PLXDC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARHGAP35",2.64384940681221e-16,-1.01682289438473,0.023,0.039,7.32716424603936e-12,"ARHGAP35","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-2B6.2",2.67642257417145e-16,-1.72031577881724,0.007,0.018,7.41743752205875e-12,"RP11-2B6.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA1919",2.85417895826574e-16,-1.37629918590002,0.02,0.034,7.91007156493767e-12,"KIAA1919","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CLEC1B-CLEC2",4.74179027054013e-16,-1.10685689540545,0.021,0.036,1.31413975557749e-11,"CLEC1B-CLEC2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"UBE2W",5.39273375049844e-16,-1.05218879606373,0.031,0.048,1.49454223161314e-11,"UBE2W","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CNNM3",5.457603495729e-16,-1.11980003303361,0.02,0.035,1.51252023280633e-11,"CNNM3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-367G6.3",5.57080772393299e-16,-2.19066398325047,0.005,0.013,1.54389365261079e-11,"RP11-367G6.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLRK1",6.05805641170383e-16,-2.56048382598933,0.003,0.01,1.6789297539396e-11,"KLRK1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00264",6.55324911393427e-16,-1.88670584997733,0.007,0.017,1.81616745943574e-11,"LINC00264","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ADAMTS6",7.52329350667863e-16,-1.08493548831197,0.028,0.045,2.08500556244092e-11,"ADAMTS6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-471B22.3",8.3606305742067e-16,-1.28129637868441,0.014,0.027,2.31706515733564e-11,"RP11-471B22.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPP2R3B",8.56827678690088e-16,-1.11717449010542,0.022,0.037,2.37461222872171e-11,"PPP2R3B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MYEF2",8.57446020208218e-16,-1.00499436964611,0.025,0.041,2.37632590040506e-11,"MYEF2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC3A1",1.37878187737119e-15,-2.2545606346937,0.005,0.013,3.82115609494651e-11,"SLC3A1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SMYD4",1.57631427296354e-15,-1.0132759471445,0.043,0.062,4.36859737609116e-11,"SMYD4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NPEPL1",1.98452444082543e-15,-1.05695255798243,0.021,0.036,5.4999110353036e-11,"NPEPL1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-793H13.3",2.04960914233356e-15,-2.38138120458253,0.003,0.011,5.68028677706324e-11,"RP11-793H13.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ATAD5",2.40781164081973e-15,-1.14195696738254,0.026,0.042,6.67300918136781e-11,"ATAD5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"INPP5A",2.40846435922464e-15,-1.39715833342134,0.011,0.023,6.67481812515515e-11,"INPP5A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF441",2.57275172773144e-15,-1.28191259266019,0.017,0.031,7.13012413823491e-11,"ZNF441","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CBWD3",2.81875599947873e-15,-1.04393425251841,0.022,0.037,7.81190037695535e-11,"CBWD3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-299J3.8",2.99646319956957e-15,-1.11648374852945,0.024,0.04,8.30439811128711e-11,"RP11-299J3.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MINA",3.22616947192437e-15,-1.10427516431355,0.033,0.05,8.94100607449119e-11,"MINA","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZCCHC14",3.54151041735904e-15,-1.08868282921157,0.023,0.038,9.81494197066885e-11,"ZCCHC14","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DIEXF",3.70509765784235e-15,-1.05895903022181,0.028,0.044,1.02683076489443e-10,"DIEXF","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RGS18",4.32419662763151e-15,-2.40802747538142,0.004,0.012,1.1984078533818e-10,"RGS18","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FNDC3B",4.43407023528241e-15,-1.0722419365009,0.029,0.045,1.22885822500617e-10,"FNDC3B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AARSD1",4.55091951351966e-15,-1.08892375526741,0.023,0.038,1.26124183397684e-10,"AARSD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MAML1",4.79435974042646e-15,-1.01317047237685,0.042,0.061,1.32870885846179e-10,"MAML1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EBLN2",5.36341030428301e-15,-1.42870362608966,0.01,0.021,1.48641553172899e-10,"EBLN2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GALNT10",5.68353955908143e-15,-1.19581528604422,0.022,0.036,1.57513615340383e-10,"GALNT10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM153A",6.08075839563859e-15,-1.06903724203538,0.023,0.038,1.68522138176728e-10,"FAM153A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PGBD4",7.48356787683811e-15,-1.13206027892615,0.016,0.029,2.07399600138691e-10,"PGBD4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NPIPB11",7.68899356755203e-15,-1.82137831523312,0.006,0.015,2.13092767731137e-10,"NPIPB11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LRRC37A2",7.9219589849302e-15,-1.35862063016521,0.016,0.029,2.19549171308355e-10,"LRRC37A2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-481J2.4",8.6599967796874e-15,-1.67388887366935,0.007,0.016,2.40003150752257e-10,"RP11-481J2.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TMEM256-PLSCR3",8.8341793934601e-15,-2.08234957052393,0.003,0.011,2.44830447710353e-10,"TMEM256-PLSCR3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SYTL2",9.08598363198078e-15,-1.03386002712234,0.029,0.046,2.51808950376715e-10,"SYTL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC01473",9.15170553185474e-15,-1.58673604182325,0.008,0.018,2.53630367109822e-10,"LINC01473","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
