Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771)	1/19	0.42788945996278416	0.830142841169628	0	0	1.864955786236063	1.5831430407440366	DDIT4
Mesoderm Development (GO:0007498)	1/19	0.42788945996278416	0.830142841169628	0	0	1.864955786236063	1.5831430407440366	MESD
Negative Regulation Of RNA Splicing (GO:0033119)	1/19	0.42788945996278416	0.830142841169628	0	0	1.864955786236063	1.5831430407440366	RPS26
Negative Regulation Of Peptidyl-Serine Phosphorylation (GO:0033137)	1/19	0.42788945996278416	0.830142841169628	0	0	1.864955786236063	1.5831430407440366	RACK1
Negative Regulation Of Protein Dephosphorylation (GO:0035308)	1/19	0.42788945996278416	0.830142841169628	0	0	1.864955786236063	1.5831430407440366	PTPA
Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211)	1/19	0.42788945996278416	0.830142841169628	0	0	1.864955786236063	1.5831430407440366	TENT4B
Neuron Apoptotic Process (GO:0051402)	1/19	0.42788945996278416	0.830142841169628	0	0	1.864955786236063	1.5831430407440366	GAPDH
rRNA Catabolic Process (GO:0016075)	1/19	0.42788945996278416	0.830142841169628	0	0	1.864955786236063	1.5831430407440366	TRIR
Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	2/51	0.43681395701597064	0.8446966964662798	0	0	1.3703533406430164	1.1349922796418863	WASHC2C;LIMS2
Sensory Perception (GO:0007600)	2/51	0.43681395701597064	0.8446966964662798	0	0	1.3703533406430164	1.1349922796418863	ADORA2A;RETREG1
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	2/51	0.43681395701597064	0.8446966964662798	0	0	1.3703533406430164	1.1349922796418863	LGALS3;RHOG
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	4/117	0.4403035116754083	0.8448208226282008	0	0	1.1886417853020392	0.9750321475454907	ZFP36;SELENOS;LDOC1;TICAM1
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	3/84	0.4404430762116729	0.8448208226282008	0	0	1.2435699588477367	1.019695117197338	MRNIP;SHLD2;SHLD1
T Cell Mediated Immunity (GO:0002456)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	CD70
Regulation Of Phosphatase Activity (GO:0010921)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	PTPA
Response To Fibroblast Growth Factor (GO:0071774)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	ZFP36
Sensory Perception Of Pain (GO:0019233)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	RETREG1
Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	SELENOK
Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	ROPN1L
Glutamate Metabolic Process (GO:0006536)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	DGLUCY
Hydrogen Peroxide Catabolic Process (GO:0042744)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	HBB
Negative Regulation Of B Cell Activation (GO:0050869)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	CTLA4
Negative Regulation Of Stem Cell Population Maintenance (GO:1902455)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	SINHCAF
Phosphatidylserine Metabolic Process (GO:0006658)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	ABHD16A
Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	NR4A3
Regulation Of Calcium Ion Import (GO:0090279)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	LGALS3
Regulation Of Calcium Ion Transmembrane Transport (GO:1903169)	1/20	0.44446777698069856	0.8448208226282008	0	0	1.7667091604443634	1.4325850948425536	LIME1
Rho Protein Signal Transduction (GO:0007266)	2/52	0.4466676100393755	0.8453932130500826	0	0	1.3428769497400346	1.0822790044822332	EPS8;RHOG
Cellular Response To Ionizing Radiation (GO:0071479)	2/52	0.4466676100393755	0.8453932130500826	0	0	1.3428769497400346	1.0822790044822332	BABAM2;CDKN1A
Sprouting Angiogenesis (GO:0002040)	2/52	0.4466676100393755	0.8453932130500826	0	0	1.3428769497400346	1.0822790044822332	NAXE;ADTRP
Icosanoid Metabolic Process (GO:0006690)	2/52	0.4466676100393755	0.8453932130500826	0	0	1.3428769497400346	1.0822790044822332	HPGD;FAAH2
Negative Regulation Of Cell Cycle (GO:0045786)	3/85	0.44806547864868923	0.8471386597381269	0	0	1.2283409552845528	0.9861316489698679	CDKN1A;HPGD;CDKN2A
Regulation Of Protein Kinase Activity (GO:0045859)	4/119	0.4531546484295511	0.8549453695477018	0	0	1.1678487712665406	0.9243777901692068	CDKN1A;DBNDD2;MRNIP;RTRAF
Regulation Of Protein-Containing Complex Assembly (GO:0043254)	4/119	0.4531546484295511	0.8549453695477018	0	0	1.1678487712665406	0.9243777901692068	LGALS3;RACK1;NOP53;ANKS1B
Exocytosis (GO:0006887)	3/86	0.4556457789385213	0.8556746340487157	0	0	1.2134789156626506	0.9538424473857268	SYNGR2;WASHC1;WASHC3
Actin Polymerization Or Depolymerization (GO:0008154)	2/53	0.4564238643157102	0.8556746340487157	0	0	1.3164780643626601	1.0325576822849047	WASHC5;WASHC3
Glycoprotein Metabolic Process (GO:0009100)	2/53	0.4564238643157102	0.8556746340487157	0	0	1.3164780643626601	1.0325576822849047	OGA;MAN2B1
mRNA Stabilization (GO:0048255)	2/53	0.4564238643157102	0.8556746340487157	0	0	1.3164780643626601	1.0325576822849047	ZFP36;TENT5C
Mitochondrial Transport (GO:0006839)	2/53	0.4564238643157102	0.8556746340487157	0	0	1.3164780643626601	1.0325576822849047	MAIP1;TOMM5
Protein Homotetramerization (GO:0051289)	2/53	0.4564238643157102	0.8556746340487157	0	0	1.3164780643626601	1.0325576822849047	SHMT2;SHMT1
Regulation Of Histone Deacetylation (GO:0031063)	1/21	0.46056650076397443	0.8571253269181175	0	0	1.6782871972318338	1.3011727473859913	FOXP3
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	1/21	0.46056650076397443	0.8571253269181175	0	0	1.6782871972318338	1.3011727473859913	HLA-G
Regulation Of Transferase Activity (GO:0051338)	1/21	0.46056650076397443	0.8571253269181175	0	0	1.6782871972318338	1.3011727473859913	HPF1
Sodium Ion Import Across Plasma Membrane (GO:0098719)	1/21	0.46056650076397443	0.8571253269181175	0	0	1.6782871972318338	1.3011727473859913	SLC9A3
Macrophage Differentiation (GO:0030225)	1/21	0.46056650076397443	0.8571253269181175	0	0	1.6782871972318338	1.3011727473859913	UCP2
Porphyrin-Containing Compound Biosynthetic Process (GO:0006779)	1/21	0.46056650076397443	0.8571253269181175	0	0	1.6782871972318338	1.3011727473859913	ATP5IF1
Protein Mannosylation (GO:0035268)	1/21	0.46056650076397443	0.8571253269181175	0	0	1.6782871972318338	1.3011727473859913	RXYLT1
ERBB Signaling Pathway (GO:0038127)	2/54	0.46608009573943177	0.8637759110425889	0	0	1.2910945207305693	0.985618691356638	SHC1;ERBIN
Endoplasmic Reticulum Organization (GO:0007029)	2/54	0.46608009573943177	0.8637759110425889	0	0	1.2910945207305693	0.985618691356638	RETREG3;GET4
Organelle Disassembly (GO:1903008)	2/54	0.46608009573943177	0.8637759110425889	0	0	1.2910945207305693	0.985618691356638	RETREG3;RETREG1
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/54	0.46608009573943177	0.8637759110425889	0	0	1.2910945207305693	0.985618691356638	ATP5F1A;ATP5F1B
Negative Regulation Of Protein Kinase Activity (GO:0006469)	3/88	0.47067259606046113	0.8707507984130847	0	0	1.1848039215686275	0.8928594106544233	CDKN1A;DBNDD2;RTRAF
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	NR4A3
Regulation Of Histone Acetylation (GO:0035065)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	FOXP3
Acetylcholine Receptor Signaling Pathway (GO:0095500)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	GRK2
Regulation Of Mononuclear Cell Migration (GO:0071675)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	LGALS3
Cellular Response To Interferon-Beta (GO:0035458)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	OAS1
Dendritic Cell Differentiation (GO:0097028)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	BATF
Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	STMP1
Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	GRK2
Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	ZFP36
Positive Regulation Of Phosphatase Activity (GO:0010922)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	PTPA
Positive Regulation Of Protein Autophosphorylation (GO:0031954)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	MRE11
Positive Regulation Of Viral Life Cycle (GO:1903902)	1/22	0.4761994821192277	0.8707507984130847	0	0	1.5982863733728785	1.1857981207515276	CD74
Cellular Response To Peptide Hormone Stimulus (GO:0071375)	3/89	0.47811558416121713	0.8733578004011566	0	0	1.1709665697674418	0.864059472894537	NR4A3;SELENOS;INSIG1
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	2/56	0.4850831469756714	0.8751480872192715	0	0	1.2431478272032865	0.8993366057018447	CDKN1A;DHRS4
Regulation Of Stem Cell Population Maintenance (GO:2000036)	2/56	0.4850831469756714	0.8751480872192715	0	0	1.2431478272032865	0.8993366057018447	BICRAL;SINHCAF
post-Golgi Vesicle-Mediated Transport (GO:0006892)	2/56	0.4850831469756714	0.8751480872192715	0	0	1.2431478272032865	0.8993366057018447	LLGL1;VPS35L
Negative Regulation Of Cellular Process (GO:0048523)	16/537	0.48920856259339607	0.8751480872192715	0	0	1.0309454083041563	0.7370912983724509	RIPOR2;CDKN1A;IFITM1;HPGD;CDKN2A;BICRAL;THAP12;LDOC1;FOXP3;TENT5C;ADAM15;PPP2R1A;FTH1;RACK1;SINHCAF;CDKN3
Response To Lipopolysaccharide (GO:0032496)	5/159	0.4894321032560074	0.8751480872192715	0	0	1.089811756188063	0.7786808889205166	ZFP36;SELENOS;ERBIN;LDOC1;TICAM1
Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	DKK3
Regulation Of Cholesterol Metabolic Process (GO:0090181)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	SH2D2A
Regulation Of Cholesterol Transport (GO:0032374)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	NAXE
Actin Nucleation (GO:0045010)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	WASHC1
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	CD70
Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	ZFP36
Cell-Cell Signaling By Wnt (GO:0198738)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	PLCG2
Rescue Of Stalled Ribosome (GO:0072344)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	RACK1
Glial Cell Development (GO:0021782)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	NRROS
Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	HACD1
Lymphocyte Activation Involved In Immune Response (GO:0002285)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	CD74
Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	ZGPAT
Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	LGALS3
Negative Regulation Of Neuron Differentiation (GO:0045665)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	NEPRO
Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	ZGPAT
Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	HLA-G
Positive Regulation Of Lamellipodium Assembly (GO:0010592)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	CARMIL2
Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	SF3B4
Protein Targeting To ER (GO:0045047)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	GET4
Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)	1/23	0.4913801724981873	0.8751480872192715	0	0	1.5255583516829192	1.083965911915279	NR4A3
Regulation Of Epithelial Cell Proliferation (GO:0050678)	3/91	0.49285250976897865	0.8760182833318872	0	0	1.144235321969697	0.8095983453505693	ZFP36;NR4A3;NME2
Regulation Of Actin Cytoskeleton Organization (GO:0032956)	3/91	0.49285250976897865	0.8760182833318872	0	0	1.144235321969697	0.8095983453505693	EPS8;CARMIL2;RHOG
Post-Transcriptional Regulation Of Gene Expression (GO:0010608)	2/57	0.49442583867309	0.8779386028681687	0	0	1.2204821175358438	0.8596564794466126	ELP1;SPOUT1
Cellular Response To Starvation (GO:0009267)	4/126	0.49729949555074016	0.8785600709384508	0	0	1.1004419101924447	0.7687278124355169	CDKN1A;BMT2;MAP1LC3B2;GABARAP
Protein-Containing Complex Organization (GO:0043933)	4/126	0.49729949555074016	0.8785600709384508	0	0	1.1004419101924447	0.7687278124355169	CD74;PPP2R1A;ELOB;LLGL1
Steroid Metabolic Process (GO:0008202)	3/92	0.5001434015563627	0.8785600709384508	0	0	1.1313202247191012	0.7838470044326082	CYP2R1;CYP51A1;DHRS4
Cytosolic Transport (GO:0016482)	4/127	0.5034842298598226	0.8785600709384508	0	0	1.0914386709084483	0.7489483684311593	WASHC2C;WASHC1;BET1L;WASHC2A
Regulation Of Phagocytosis (GO:0050764)	2/58	0.5036602300652377	0.8785600709384508	0	0	1.198625897499381	0.8220816290836337	PIP4P2;RACK1
Selective Autophagy (GO:0061912)	2/58	0.5036602300652377	0.8785600709384508	0	0	1.198625897499381	0.8220816290836337	RETREG3;RETREG1
Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	DELE1
Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	SELENOS
RNA Splicing, Via Transesterification Reactions (GO:0000375)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	SF3B4
Acylglycerol Catabolic Process (GO:0046464)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	ABHD16A
Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	ATP5IF1
Regulation Of Supramolecular Fiber Organization (GO:1902903)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	PRUNE1
Response To Copper Ion (GO:0046688)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	ATP5F1D
Response To Purine-Containing Compound (GO:0014074)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	ADORA2A
Dicarboxylic Acid Transport (GO:0006835)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	UCP2
Eosinophil Chemotaxis (GO:0048245)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	LGALS3
Eosinophil Migration (GO:0072677)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	LGALS3
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	CYP2R1
Iron Ion Transport (GO:0006826)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	FTH1
mRNA Polyadenylation (GO:0006378)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	TENT4B
Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	LGALS3
Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	HLA-G
Protein K48-linked Deubiquitination (GO:0071108)	1/24	0.506121635476053	0.8785600709384508	0	0	1.4591545057920867	0.9936524851411161	MINDY2
Negative Regulation Of Cell Migration (GO:0030336)	5/163	0.5113472863687275	0.880244548688708	0	0	1.0620010585277644	0.7122907990132905	CD74;IFITM1;ADAM15;ADTRP;SINHCAF
Aerobic Respiration (GO:0009060)	2/59	0.5127847536714555	0.880244548688708	0	0	1.1775365623764784	0.786475616525327	ATP5F1D;NIPSNAP2
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)	2/59	0.5127847536714555	0.880244548688708	0	0	1.1775365623764784	0.786475616525327	NOP53;ANKS1B
Positive Regulation Of Proteolysis (GO:0045862)	2/59	0.5127847536714555	0.880244548688708	0	0	1.1775365623764784	0.786475616525327	ATP5IF1;TRIM32
Cellular Response To Hormone Stimulus (GO:0032870)	3/94	0.5145630044051339	0.880244548688708	0	0	1.106341575091575	0.7350945798947415	NR4A3;ARID5A;ADTRP
Sphingolipid Metabolic Process (GO:0006665)	3/94	0.5145630044051339	0.880244548688708	0	0	1.106341575091575	0.7350945798947415	HACD1;PPP2R1A;GLB1
Regulation Of Glycogen Biosynthetic Process (GO:0005979)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	SELENOS
RNA Polyadenylation (GO:0043631)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	TENT4B
Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	PAGR1
Regulation Of Keratinocyte Proliferation (GO:0010837)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	ZFP36
Regulation Of Lysosomal Lumen pH (GO:0035751)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	ATP6V0C
Cardiac Conduction System Development (GO:0003161)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	MSC
Cellular Response To Steroid Hormone Stimulus (GO:0071383)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	ADTRP
Response To dsRNA (GO:0043331)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	TICAM1
Wound Healing, Spreading Of Cells (GO:0044319)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	CARMIL2
Lamellipodium Assembly (GO:0030032)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	S1PR1
Long-Chain Fatty Acid Biosynthetic Process (GO:0042759)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	GSTM1
Negative Regulation Of Intracellular Protein Transport (GO:0090317)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	INSIG1
Negative Regulation Of Signaling Receptor Activity (GO:2000272)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	ZGPAT
Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	RACK1
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	TENT4B
Phosphatidylethanolamine Metabolic Process (GO:0046337)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	SELENOI
Positive Regulation Of Peptidase Activity (GO:0010952)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	VSIR
Regulation Of Actin Cytoskeleton Reorganization (GO:2000249)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	CARMIL2
Regulation Of Biomineral Tissue Development (GO:0070167)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	S1PR1
Regulation Of Cell Cycle Phase Transition (GO:1901987)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	CDKN1A
Regulation Of Cell Size (GO:0008361)	1/25	0.5204365579838347	0.880244548688708	0	0	1.3982843137254901	0.9132017061571834	RAP1GAP2
T Cell Receptor Signaling Pathway (GO:0050852)	3/95	0.521689123115751	0.881525928149101	0	0	1.0942595108695652	0.7120165188169705	FYB1;PLCG2;CTLA4
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	3/96	0.528757845243796	0.8877375579228469	0	0	1.082437275985663	0.6897557807890506	NRROS;HPGD;LRRC32
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	2/61	0.5306988237638363	0.8877375579228469	0	0	1.1375025702787651	0.7206768172256605	SELENOS;TRIM32
Regulation Of Translation (GO:0006417)	6/202	0.5323344916186659	0.8877375579228469	0	0	1.0270862271610215	0.6475606559294886	RIDA;SHMT2;SHMT1;RACK1;ELP1;GAPDH
Fc Receptor Signaling Pathway (GO:0038093)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	PLCG2
cAMP-mediated Signaling (GO:0019933)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	CGAS
Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	PLCG2
Cell-Cell Adhesion Mediated By Cadherin (GO:0044331)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	CDHR3
Respiratory Chain Complex IV Assembly (GO:0008535)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	STMP1
Response To Glucocorticoid (GO:0051384)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	ZFP36
Telomere Maintenance Via Telomere Lengthening (GO:0010833)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	MRE11
Histone H3-K4 Methylation (GO:0051568)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	PAGR1
miRNA-mediated Gene Silencing (GO:0035195)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	ZFP36
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	CDKN1A
Negative Regulation Of Catalytic Activity (GO:0043086)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	ATP5IF1
Negative Regulation Of Lipid Metabolic Process (GO:0045833)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	BSCL2
Nuclear Membrane Organization (GO:0071763)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	UBXN2B
Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	TOGARAM1
Protein Localization To Cell Surface (GO:0034394)	1/26	0.5343372611416575	0.8877375579228469	0	0	1.3422837370242215	0.8412468881257037	MESD
RNA Methylation (GO:0001510)	2/62	0.5394861044139047	0.8894215138883437	0	0	1.1184864240323513	0.6902607555292716	VIRMA;MRM2
Negative Regulation Of Kinase Activity (GO:0033673)	2/62	0.5394861044139047	0.8894215138883437	0	0	1.1184864240323513	0.6902607555292716	DBNDD2;RTRAF
Negative Regulation Of Cell Motility (GO:2000146)	4/133	0.539852964739166	0.8894215138883437	0	0	1.040350522413212	0.6413328850901451	CD74;IFITM1;ADAM15;SINHCAF
RNA Splicing (GO:0008380)	3/98	0.5427186933119503	0.8894215138883437	0	0	1.0595394736842105	0.6475525455199942	SF3B4;PPP2R1A;YJU2
Mitochondrial Translation (GO:0032543)	3/98	0.5427186933119503	0.8894215138883437	0	0	1.0595394736842105	0.6475525455199942	MRPS24;MRPL38;MRPL58
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	3/98	0.5427186933119503	0.8894215138883437	0	0	1.0595394736842105	0.6475525455199942	BSCL2;IRF4;UCP2
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	4/134	0.5457828195275553	0.8894215138883437	0	0	1.0322943143812708	0.625089458970286	FYB1;PLCG2;CTLA4;LIME1
T Cell Activation Involved In Immune Response (GO:0002286)	1/27	0.5478357106881039	0.8894215138883437	0	0	1.290590896992281	0.7766515770405665	CD74
Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	1/27	0.5478357106881039	0.8894215138883437	0	0	1.290590896992281	0.7766515770405665	PRUNE1
Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	1/27	0.5478357106881039	0.8894215138883437	0	0	1.290590896992281	0.7766515770405665	PLCG2
Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)	1/27	0.5478357106881039	0.8894215138883437	0	0	1.290590896992281	0.7766515770405665	ZFP36
