"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"TRBV6-1",1.64703899232251e-39,5.67720817753355,0.018,0.002,4.56460386332261e-35,"TRBV6-1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TENT4B",1.73087873794188e-39,8.67949457283922,0.014,0,4.79695733433214e-35,"TENT4B","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MIGA2",2.27116601491202e-39,8.65673790873981,0.014,0,6.29430949372717e-35,"MIGA2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MAIP1",2.27116602206316e-39,8.70298934354463,0.014,0,6.29430951354583e-35,"MAIP1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"INTS13",5.13059145805617e-39,8.85907738349192,0.014,0,1.42189211668569e-34,"INTS13","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ARMH3",8.83262501179408e-39,8.64643686014808,0.014,0,2.44787369576861e-34,"ARMH3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"COQ8B",8.83262503562719e-39,8.63481137942222,0.014,0,2.44787370237372e-34,"COQ8B","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MPST",1.26346965359508e-38,1.29784793882185,0.053,0.023,3.50157979797339e-34,"MPST","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"PAGR1",1.35282779147797e-38,1.67377783400388,0.045,0.018,3.74922694130205e-34,"PAGR1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LINC02210-CRHR1",1.52052514620497e-38,8.60359720849014,0.014,0,4.21398339019245e-34,"LINC02210-CRHR1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC093157.1",1.99498021117724e-38,8.55764231608327,0.014,0,5.52888815725659e-34,"AC093157.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"C15orf53",2.17096569596637e-38,2.49962666140227,0.022,0.004,6.0166143298012e-34,"C15orf53","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV21",3.36044883717402e-38,4.09846848227097,0.022,0.004,9.31314790734409e-34,"TRAV21","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FMC1",3.4341146264071e-38,8.64050264260239,0.014,0,9.51730527562464e-34,"FMC1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"GMDS-DT",4.50553146888816e-38,8.66592143727691,0.014,0,1.24866299128766e-33,"GMDS-DT","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC022916.1",4.5055314790169e-38,8.60606650270229,0.014,0,1.24866299409474e-33,"AC022916.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ATP23",5.91115999976422e-38,8.63808784857865,0.014,0,1.63821888233466e-33,"ATP23","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC105446.1",7.75523321095157e-38,8.68985720460153,0.014,0,2.14928533208312e-33,"AC105446.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC027097.1",1.01744861306134e-37,8.61057475049931,0.014,0,2.81975708623819e-33,"AC027097.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV8-6",1.1886168016824e-37,3.87935372683756,0.02,0.003,3.2941326041826e-33,"TRAV8-6","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"THAP12",1.33482889075181e-37,8.62431513709456,0.014,0,3.69934478782958e-33,"THAP12","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"DMAC2",1.334828892552e-37,8.51341297768228,0.014,0,3.69934479281861e-33,"DMAC2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"OSER1-DT",3.01396378712917e-37,8.56550568461872,0.013,0,8.3528992396498e-33,"OSER1-DT","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CYREN",3.01396378983868e-37,8.60524479401708,0.013,0,8.35289924715893e-33,"CYREN","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AL392172.1",6.80472244269184e-37,8.659573215722,0.013,0,1.88586077776762e-32,"AL392172.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AL135925.1",8.92672966647271e-37,8.64221998278277,0.013,0,2.47395385976625e-32,"AL135925.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LINC02482",1.17103523753598e-36,8.57040318386375,0.013,0,3.24540705730723e-32,"LINC02482","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CXCR6",1.53355788302646e-36,2.36067287536318,0.024,0.005,4.25010231701952e-32,"CXCR6","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV38-2DV8",1.75917569467063e-36,4.73346326775511,0.02,0.003,4.87537952021019e-32,"TRAV38-2DV8","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"POLR2J3.1",2.01517157472685e-36,8.58609389526385,0.013,0,5.584846502198e-32,"POLR2J3.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC124016.1",2.64348313316645e-36,8.59057075544973,0.013,0,7.3261491552575e-32,"AC124016.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ADORA2A",5.6309953550631e-36,3.83450176280032,0.016,0.001,1.56057405270219e-31,"ADORA2A","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"RCC1",7.46788321930762e-36,1.39117557089874,0.052,0.024,2.06964915539891e-31,"RCC1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC017002.3",2.31706639457037e-35,8.83974288591379,0.013,0,6.42151780591232e-31,"AC017002.3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"COMMD5",2.77261752418802e-35,1.25590421296755,0.085,0.05,7.68403220653467e-31,"COMMD5","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CDKN1A",5.91272880517833e-35,1.51673882861318,0.056,0.027,1.63865366106712e-30,"CDKN1A","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV12-1",6.93230248706685e-35,3.80722369734271,0.022,0.005,1.92121831126571e-30,"TRAV12-1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CTBP1-DT",8.99555833324314e-35,8.48576426180453,0.012,0,2.493029036475e-30,"CTBP1-DT","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC136475.1",8.99555833324314e-35,8.55382591268196,0.012,0,2.493029036475e-30,"AC136475.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV11-2",9.26839241496873e-35,6.62741950517545,0.015,0.001,2.56864227388443e-30,"TRBV11-2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"GLB1",9.60826803931488e-35,1.09452504245419,0.063,0.033,2.66283540441573e-30,"GLB1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"EFL1",3.49152740804076e-34,8.55926858069108,0.012,0,9.67641905864415e-30,"EFL1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"HACD1",4.73059472846657e-34,1.63467900957519,0.032,0.011,1.31103702304722e-29,"HACD1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"Z93930.2",7.87697999981162e-34,8.43922637311802,0.012,0,2.18302623714779e-29,"Z93930.2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TPTEP2-CSNK1E",1.03307838067232e-33,8.50178214946846,0.012,0,2.86307342419527e-29,"TPTEP2-CSNK1E","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AL109741.1",1.35488641150175e-33,8.36233981232378,0.012,0,3.75493220083594e-29,"AL109741.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ODR4",1.35488641271844e-33,8.482952925697,0.012,0,3.75493220420788e-29,"ODR4","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC073896.2",1.77692299353859e-33,8.43128189156588,0.012,0,4.92456438429285e-29,"AC073896.2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"NAXD",2.33039990816367e-33,8.37493892509555,0.012,0,6.45847030548478e-29,"NAXD","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AL365361.1",5.25645519572348e-33,8.3472127462672,0.012,0,1.4567739929428e-28,"AL365361.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC137767.1",1.1855541499615e-32,8.39568858027569,0.012,0,3.28564477120329e-28,"AC137767.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV27",1.59492084616784e-32,4.30989107637335,0.019,0.003,4.42016363306954e-28,"TRAV27","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FAM241B",3.50623213995786e-32,8.43881024268532,0.011,0,9.7171717526792e-28,"FAM241B","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"COL6A3",4.94528926027065e-32,2.79976768694803,0.017,0.003,1.37053746559141e-27,"COL6A3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV12-2",4.96109917140909e-32,3.6190643331541,0.025,0.007,1.37491902436432e-27,"TRAV12-2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MRPL38",5.52552012285917e-32,1.40937276563105,0.048,0.023,1.53134264684919e-27,"MRPL38","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ELP1",7.90663987325432e-32,8.37034567267872,0.011,0,2.1912461744737e-27,"ELP1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"JPT2",1.35959118997433e-31,8.25170424949442,0.011,0,3.76797102389485e-27,"JPT2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"BICRAL",1.66147407763771e-31,1.71747310099389,0.011,0,4.60460925876515e-27,"BICRAL","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"QTRT2",2.33781805748409e-31,8.3027163070119,0.011,0,6.47902896451141e-27,"QTRT2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"BOLA2-SMG1P6",3.06553798382714e-31,8.32765652205743,0.011,0,8.49583196837854e-27,"BOLA2-SMG1P6","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"GRAMD2B",5.2709443130629e-31,8.30936207317925,0.011,0,1.46078950692225e-26,"GRAMD2B","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV2",5.81813306462019e-31,4.42363090828132,0.015,0.002,1.61243739752884e-26,"TRAV2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ABHD16A",9.14568872961373e-31,1.75600019700205,0.03,0.011,2.53463617452515e-26,"ABHD16A","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LRRC8C-DT",1.18832649180617e-30,8.33453887345367,0.011,0,3.29332803939163e-26,"LRRC8C-DT","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"OAS1",1.18935001907674e-30,1.1719788187959,0.053,0.027,3.29616464286929e-26,"OAS1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ADTRP",1.22062195886548e-30,1.02453194770026,0.07,0.04,3.38283169679979e-26,"ADTRP","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"BX284668.5",2.04307433807039e-30,8.27037426586254,0.011,0,5.66217622052829e-26,"BX284668.5","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC008105.3",4.60556110635214e-30,8.22991189981157,0.011,0,1.27638520501443e-25,"AC008105.3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC111182.1",4.60556110635214e-30,8.17128750745357,0.011,0,1.27638520501443e-25,"AC111182.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ZUP1",6.03868443768288e-30,8.33047635898956,0.011,0,1.67356100505943e-25,"ZUP1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV6-6",6.92477887676296e-30,6.56307739970899,0.013,0.001,1.91913321790609e-25,"TRBV6-6","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC013394.1",7.91769923568139e-30,8.28184612589355,0.011,0,2.19431116617674e-25,"AC013394.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC108134.3",7.91769924988792e-30,8.3896529242171,0.011,0,2.19431117011394e-25,"AC108134.3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC005842.1",1.03813199299127e-29,8.26708793056099,0.011,0,2.87707900537602e-25,"AC005842.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"RXYLT1",1.03813199438825e-29,8.2029787025575,0.011,0,2.8770790092476e-25,"RXYLT1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TMEM267",1.03813199671656e-29,8.22575376629474,0.011,0,2.87707901570028e-25,"TMEM267","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV4",1.14601244599357e-29,2.37758918298927,0.026,0.008,3.17605889282658e-25,"TRAV4","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"RAB33A",1.25247921552236e-29,1.30049901585637,0.042,0.019,3.47112089789867e-25,"RAB33A","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"RIDA",1.3611409205739e-29,8.19302570313806,0.011,0,3.77226594727851e-25,"RIDA","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MACO1",1.78463979967306e-29,8.11630091671726,0.01,0,4.94595074081393e-25,"MACO1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"RETREG1",2.33988793397404e-29,8.17265965397124,0.01,0,6.48476542021567e-25,"RETREG1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC015982.1",2.33988793502351e-29,8.30624253744871,0.01,0,6.48476542312416e-25,"AC015982.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV27",2.74601062692441e-29,4.94805378268496,0.015,0.002,7.61029385145831e-25,"TRBV27","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC067852.2",3.06786733590491e-29,8.21418631297446,0.01,0,8.50228753472688e-25,"AC067852.2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"GLMP",3.92967982114725e-29,1.26420482263125,0.046,0.022,1.08907146563275e-24,"GLMP","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC138150.1",4.02230644913874e-29,8.18351239099827,0.01,0,1.11474200931431e-24,"AC138150.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AP006621.3",4.02230645094265e-29,8.2984782083803,0.01,0,1.11474200981425e-24,"AP006621.3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FBH1",4.02230645274672e-29,8.2093489911708,0.01,0,1.11474201031423e-24,"FBH1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"UTP25",5.27364427435617e-29,8.1954032429382,0.01,0,1.46153777419507e-24,"UTP25","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SELENOI",5.27364427672134e-29,8.23811084796884,0.01,0,1.46153777485055e-24,"SELENOI","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV12-3",8.13355187998145e-29,6.14650095056383,0.013,0.001,2.25413256801806e-24,"TRBV12-3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"INTS6L",1.18850432066686e-28,8.20595494033512,0.01,0,3.29382087429613e-24,"INTS6L","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"EEF1AKMT1",2.04289858691291e-28,8.24187073480757,0.01,0,5.66168914377043e-24,"EEF1AKMT1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC020659.1",2.04289858874509e-28,8.27158435136191,0.01,0,5.66168914884814e-24,"AC020659.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"HTD2",2.04289859149345e-28,8.23117381688726,0.01,0,5.66168915646494e-24,"HTD2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV3-1",2.86032669258222e-28,4.30942471548907,0.023,0.007,7.92710939582237e-24,"TRBV3-1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CARMIL2",3.51141406086486e-28,8.18785206879464,0.01,0,9.73153292828087e-24,"CARMIL2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FST",3.71556420819219e-28,3.08593645211392,0.014,0.002,1.02973146465838e-23,"FST","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV12-3",5.54635987909892e-28,3.67580786510975,0.021,0.006,1.53711817689347e-23,"TRAV12-3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC009133.3",6.03540964927409e-28,8.18316507124922,0.01,0,1.67265343019982e-23,"AC009133.3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SMIM30",7.912527824036e-28,8.13383088423824,0.01,0,2.19287796115334e-23,"SMIM30","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"GATD1",7.91252782758373e-28,8.10044733379169,0.01,0,2.19287796213656e-23,"GATD1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"GYG1",8.32596124677906e-28,1.08538648861582,0.086,0.055,2.30745689993235e-23,"GYG1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AL109955.1",1.03734023878312e-27,8.27185071199357,0.01,0,2.87488473776354e-23,"AL109955.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC245297.3",1.03734024250406e-27,8.2236097187708,0.01,0,2.87488474807576e-23,"AC245297.3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LINC02446",1.03734024250406e-27,8.79711249965717,0.01,0,2.87488474807576e-23,"LINC02446","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC116407.2",1.78289497172164e-27,8.12863468826293,0.01,0,4.94111512462935e-23,"AC116407.2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AP002360.1",1.78289497571852e-27,8.09492786097527,0.01,0,4.94111513570629e-23,"AP002360.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV16",3.43272181133255e-27,3.32816870706476,0.016,0.003,9.51344522792703e-23,"TRAV16","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LINC01678",4.01711810609845e-27,8.06306589146126,0.01,0,1.11330411192412e-22,"LINC01678","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AC127521.1",6.90391832181687e-27,8.09841895607875,0.01,0,1.91335192370833e-22,"AC127521.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CEACAM21",9.28464529283995e-27,1.00959296947823,0.071,0.043,2.57314659645766e-22,"CEACAM21","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV30",9.6145190718723e-27,6.16497733036079,0.012,0.001,2.66456781557869e-22,"TRBV30","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AAR2",1.52241651813662e-26,1.20374011918062,0.045,0.022,4.21922513836383e-22,"AAR2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"NRROS",1.61277539839484e-26,2.25648781892016,0.024,0.008,4.46964573911146e-22,"NRROS","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LDOC1",2.43994864657611e-26,1.24988662781797,0.043,0.021,6.76207367912102e-22,"LDOC1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"HIST1H2BK",5.38200394325006e-26,1.72674101329909,0.023,0.007,1.49156857283232e-21,"HIST1H2BK","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"DNAJC25-GNG10",8.20999797391259e-26,2.53649977119588,0.016,0.003,2.27531883849014e-21,"DNAJC25-GNG10","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CYP2R1",8.89707037979555e-26,1.11146864167267,0.045,0.023,2.46573408505654e-21,"CYP2R1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LRRC32",1.9800760444786e-25,3.40225356047938,0.011,0.001,5.48758274966799e-21,"LRRC32","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV8-1",2.22006670689087e-25,4.10049810633483,0.012,0.002,6.15269287147737e-21,"TRAV8-1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV5-6",3.84212813437812e-25,6.36051239089288,0.011,0.001,1.06480739116155e-20,"TRBV5-6","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"HLA-DQA2",5.40402814013499e-25,1.66480703077657,0.03,0.013,1.49767235875701e-20,"HLA-DQA2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"DBNDD2",7.03473403164215e-25,3.90214280096647,0.011,0.001,1.94960618952931e-20,"DBNDD2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"HIST1H4D",1.07033696580664e-24,2.1440643997191,0.016,0.004,2.96633186703652e-20,"HIST1H4D","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV22",1.5713397167086e-24,4.58237584916974,0.011,0.001,4.35481089088622e-20,"TRAV22","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV5-4",3.33050189722214e-24,4.60429749657964,0.016,0.004,9.23015295796144e-20,"TRBV5-4","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"PAM16",3.94283607907182e-24,2.47097621219148,0.016,0.004,1.09271759095396e-19,"PAM16","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CCR8",4.88751247951016e-24,2.64919595139351,0.014,0.002,1.35452520857145e-19,"CCR8","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV12-4",5.40678208494997e-24,6.5874656925143,0.01,0.001,1.49843558702303e-19,"TRBV12-4","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"VAT1",1.89625203191099e-23,1.04974929648893,0.056,0.033,5.2552728812381e-19,"VAT1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SLCO4A1",4.73974767845826e-23,4.08319699177142,0.01,0.001,1.31357367160792e-18,"SLCO4A1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV1-2",4.98365897354906e-23,4.20291691209136,0.012,0.002,1.38117124792939e-18,"TRAV1-2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV38-1",6.39214804506889e-23,5.20253891103257,0.01,0.001,1.77151990921039e-18,"TRAV38-1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ANKRD37",7.92061481994153e-23,1.17938709698554,0.044,0.023,2.19511919119859e-18,"ANKRD37","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LAYN",1.61784685327924e-22,2.49013404765552,0.014,0.003,4.48370076917808e-18,"LAYN","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LIN37",5.92253115631556e-22,1.86164136597916,0.019,0.006,1.6413702846613e-17,"LIN37","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FAAH2",6.23759159393004e-22,1.10430577570866,0.04,0.021,1.72868613434177e-17,"FAAH2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TNFRSF9",6.77344576655919e-22,1.80629585445089,0.016,0.004,1.87719275974421e-17,"TNFRSF9","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ADAM15",9.7560907330913e-22,1.20324200320634,0.034,0.017,2.70380298576892e-17,"ADAM15","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"C11orf98",4.29310451869582e-21,1.50517711147295,0.022,0.008,1.18979098631136e-16,"C11orf98","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"C22orf34",1.00566861446611e-20,1.63098879408756,0.018,0.006,2.78710999813138e-16,"C22orf34","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV8-3",1.29402703044292e-20,2.1673658692651,0.018,0.006,3.58626651216952e-16,"TRAV8-3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV14DV4",1.4687802449738e-20,2.9915832516061,0.02,0.007,4.07057757092038e-16,"TRAV14DV4","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV35",1.90219954301166e-20,3.62473094774102,0.01,0.001,5.27175581350251e-16,"TRAV35","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV4-2",2.23846762391886e-20,5.25260860984608,0.013,0.003,6.20368917292873e-16,"TRBV4-2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV19",3.13093488844337e-20,2.78408508186161,0.016,0.005,8.67707294983195e-16,"TRAV19","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV10",4.16646417187856e-20,4.18641079091404,0.01,0.001,1.15469388059442e-15,"TRAV10","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"OLFM2",7.08848287111106e-20,1.40440867165596,0.026,0.011,1.96450214289972e-15,"OLFM2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV41",1.08544088304494e-19,3.07339640260482,0.013,0.003,3.00819086327074e-15,"TRAV41","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AHCY",1.22999648098354e-19,1.05139624633255,0.063,0.041,3.40881224739779e-15,"AHCY","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"GNA15",1.52730528026087e-19,1.54755350844996,0.023,0.01,4.23277385371498e-15,"GNA15","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV9",2.35226235097251e-19,3.56484209187903,0.018,0.006,6.51905987948522e-15,"TRBV9","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SH3TC1",3.32354878390883e-19,1.13171946761989,0.034,0.017,9.21088309972494e-15,"SH3TC1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FAM110A",4.0227326361491e-19,1.74224795269477,0.044,0.025,1.11486012278236e-14,"FAM110A","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ACTA2",2.00118372684802e-18,1.11574386561444,0.032,0.016,5.54608058058659e-14,"ACTA2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"EIF4EBP3",2.08255863164701e-18,1.47028350117016,0.026,0.012,5.77160299174651e-14,"EIF4EBP3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MSC",3.20338315747797e-18,1.72026819166942,0.018,0.007,8.87785608263444e-14,"MSC","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"PDCD4-AS1",4.98364980472944e-18,1.0548146750432,0.043,0.025,1.38116870688272e-13,"PDCD4-AS1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MAP1LC3B2",4.09693393680037e-17,2.55228319398028,0.01,0.002,1.13542427124485e-12,"MAP1LC3B2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CD70",4.61130329866027e-17,1.54751302280049,0.021,0.009,1.27797659619071e-12,"CD70","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TMEM44-AS1",5.09475299464727e-17,1.64479057968191,0.018,0.007,1.41195984493654e-12,"TMEM44-AS1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
